# r[kpc] vrot[km/s] Sigma_HI [Msun/pc2], jHI [kpc km/s]
0.41 19.57 9.32 0.00
1.24 28.58 7.69 27.61
2.07 38.02 5.34 42.50
2.90 45.41 3.17 65.80
3.73 50.26 1.60 84.95
4.55 52.50 0.70 99.70
5.38 56.17 0.27 107.67
