# r[kpc] vrot[km/s] Sigma_HI [Msun/pc2], jHI [kpc km/s]
0.25 2.27 10.20 0.00
0.49 0.81 11.85 0.45
0.74 3.94 11.71 1.39
0.99 16.76 10.06 5.39
1.24 27.07 8.43 11.99
1.48 31.81 7.03 18.94
1.73 34.87 5.19 25.52
1.98 34.55 3.61 30.81
2.23 30.89 2.54 34.54
2.47 23.04 2.18 36.69
