# r[kpc] vrot[km/s] Sigma_HI [Msun/pc2], jHI [kpc km/s]
0.45 11.76 3.18 0.00
0.90 19.91 3.23 13.75
1.35 28.53 2.89 23.51
1.80 34.82 2.39 35.24
2.25 37.06 2.19 47.67
2.70 39.59 2.03 60.51
3.15 43.36 2.09 75.30
3.60 43.76 2.14 91.17
4.04 47.29 2.04 107.29
4.49 48.74 1.83 123.79
4.94 50.28 1.56 139.16
5.39 52.01 1.21 152.98
