# r[kpc] vrot[km/s] Sigma_HI [Msun/pc2], jHI [kpc km/s]
0.48 6.01 5.06 0.00
0.71 9.65 5.04 5.25
0.95 14.57 4.76 8.47
1.19 19.94 4.26 12.80
1.43 23.13 3.91 17.75
1.66 28.03 3.70 23.30
1.90 29.07 3.66 29.54
2.14 31.84 3.63 36.08
2.38 32.61 3.36 42.61
2.61 33.59 2.84 48.28
2.85 35.31 2.25 53.62
3.09 36.37 1.74 58.40
3.33 36.82 1.29 62.47
