# r[kpc] vrot[km/s] Sigma_HI [Msun/pc2], jHI [kpc km/s]
0.38 25.90 7.22 0.00
1.14 32.30 5.47 28.55
1.90 41.10 2.98 41.58
2.66 39.31 1.34 57.56
