# r[kpc] vrot[km/s] Sigma_HI [Msun/pc2], jHI [kpc km/s]
0.10 6.29 4.50 0.00
0.30 13.90 6.52 3.51
0.49 15.60 8.05 5.60
0.69 18.40 7.43 8.20
0.89 22.50 8.10 11.88
1.09 26.50 9.97 17.01
1.29 35.30 11.54 24.57
1.48 40.50 11.43 32.93
1.68 44.20 9.62 41.17
1.88 46.30 8.15 48.53
2.08 46.40 6.79 54.95
2.27 46.30 5.56 60.15
2.37 46.40 5.28 62.68
2.98 46.90 0.87 71.26
