# r[kpc] vrot[km/s] Sigma_HI [Msun/pc2], jHI [kpc km/s]
0.08 0.53 2.89 0.00
0.23 0.07 3.40 0.02
0.38 6.03 3.70 0.70
0.53 11.14 4.14 2.66
0.69 13.28 4.73 4.85
0.84 14.64 4.64 7.04
0.99 16.83 4.27 9.20
1.14 18.24 3.70 11.46
1.29 19.05 3.00 13.54
1.45 21.57 2.49 15.57
1.60 21.97 2.10 17.74
1.75 23.10 1.72 19.64
1.90 21.93 1.28 21.44
