# r[kpc] vrot[km/s] Sigma_HI [Msun/pc2], jHI [kpc km/s]
0.47 20.55 4.12 0.00
1.43 27.50 3.75 31.29
2.38 34.67 3.23 48.04
3.33 38.44 2.56 74.36
4.28 40.69 1.44 95.66
5.23 43.30 0.52 110.28
