# r[kpc] vrot[km/s] vstars[km/s]  Sigma_star [Msun/pc2], jstar [kpc km/s] evstars [km/s]
0.7200 125.0000 126.0065 2039.9650 0.0000 17.5123
1.4300 162.0000 158.5724 1043.9600 159.2948 8.9714
2.1600 178.0000 172.6302 748.5550 233.7589 6.0259
2.8700 193.0000 186.9643 448.9900 301.6250 3.3750
3.5900 192.0000 185.4636 309.0400 363.9738 4.7062
4.3000 190.0000 183.3609 259.0900 422.8509 3.0948
5.0300 195.0000 188.7869 209.1400 484.8390 2.9699
5.7500 201.0000 195.3801 173.5550 548.1963 2.6449
6.4600 204.0000 198.9369 131.1900 608.5149 2.5846
7.1800 204.0000 199.4482 102.7450 664.2716 2.4097
7.9100 206.0000 202.0077 80.4350 716.3908 2.2565
8.6200 206.0000 202.5669 64.5550 763.4698 2.5348
11.4900 206.0000 204.0470 26.3150 913.8101 2.4320
14.3000 206.0000 204.0643 12.5750 1020.3302 1.5475
17.1900 203.0000 200.5857 4.7300 1092.1549 4.5602
20.0700 200.0000 197.0929 1.7900 1130.6777 2.2386
22.9600 194.0000 190.5282 0.8900 1152.5436 4.6494
25.8500 188.0000 183.9249 0.2950 1164.6599 5.7843
28.7400 184.0000 179.3314 0.0750 1169.3254 2.7470
31.6200 182.0000 176.7703 0.0450 1171.2474 3.6667
34.5100 180.0000 174.1928 0.0200 1172.4950 4.8688
37.4000 181.0000 174.7098 0.0050 1173.0577 9.2083
40.2900 180.0000 173.1528 0.0050 1173.3391 5.6343
43.1700 179.0000 171.5893 0.0018 1173.5524 3.2350
45.9200 179.0000 171.0877 0.0009 1173.6449 3.8990
48.8100 179.0000 170.5590 0.0004 1173.6979 4.6512
51.7000 174.0000 164.7566 0.0002 1173.7255 5.1208
54.5900 172.0000 162.0868 0.0001 1173.7397 6.4053
