# r[kpc] vc[km/s] vstars[km/s]  Sigma_star [Msun/pc2] jstar [kpc km/s] evstars[km/s]
2.1000 193.1200 186.2460 293.5999 0.0000 10.8122
2.6200 193.6700 186.3729 253.0462 441.4696 10.8605
3.1500 196.1000 189.5920 185.8051 490.2785 10.7564
3.6700 196.1500 190.4788 120.4980 533.5593 10.6578
4.2000 194.0300 189.1752 73.6774 569.6674 10.5683
4.7200 194.1300 190.0880 48.2991 599.2107 10.4720
5.2500 192.0400 189.2219 32.9268 625.4226 10.3318
5.7700 190.5200 188.6851 25.3864 648.8553 10.2174
6.3000 189.2900 187.5664 21.0527 672.2125 10.2055
6.8200 189.2000 187.3105 17.4164 694.9015 10.2254
7.3500 190.4100 188.3653 13.3053 716.7724 10.2424
7.8700 191.1200 188.9193 9.8649 735.8896 10.2601
8.4000 188.8800 186.4839 7.6567 752.9162 10.2866
8.9200 187.9900 185.4156 5.6355 767.2671 10.3095
9.4500 186.2300 183.4592 4.5989 780.0594 10.3365
9.9700 184.6700 181.7053 3.8445 791.6626 10.3632
10.5000 183.9900 180.8399 3.1716 802.6411 10.3876
11.0200 185.8900 182.6033 2.5579 812.5656 10.4003
11.5500 187.4100 183.9791 2.1430 821.9933 10.4146
12.0700 188.2900 184.7080 1.6476 830.3452 10.4310
