# r[kpc] vc[km/s] vstars[km/s]  Sigma_star [Msun/pc2] jstar [kpc km/s] evstar[km/s]
0.25 3.51 0.00 502.44 0.00 inf
0.49 5.59 0.00 204.12 0.00 inf
0.74 10.71 0.00 74.89 0.00 inf
0.99 23.06 13.85 37.26 1.09 13.79
1.24 34.80 27.57 21.00 3.61 10.55
1.48 43.02 35.96 12.21 6.46 9.18
1.73 50.25 43.08 7.74 9.38 11.92
1.98 54.71 47.04 5.32 12.19 16.82
2.23 56.35 47.79 3.94 14.80 22.18
2.47 55.87 46.08 3.13 17.09 27.42
