# r[kpc] vc[km/s] vstars[km/s]  Sigma_star [Msun/pc2] jstar [kpc km/s] evstars[km/s]
0.1700 21.3200 33.3006 901.7669 0.0000 9.6140
0.5100 46.4100 43.7330 618.8272 16.8627 11.1183
0.8500 69.6200 63.5881 487.0787 31.1414 11.7130
1.1900 77.8100 70.0843 376.0472 47.0976 11.9808
1.5200 84.3200 76.0918 340.7866 63.8595 11.9444
1.8600 95.3800 87.7726 318.5510 84.7294 11.5694
2.2000 104.7100 97.8440 233.6176 106.5191 11.2779
2.5400 112.0200 105.8767 182.3802 127.6974 11.0612
2.8800 116.6700 111.1576 148.2267 148.5369 10.9098
3.2200 122.4700 117.6554 115.9665 168.7426 10.7532
3.5600 125.5800 121.3325 90.8255 187.8088 10.6459
3.9000 126.5700 123.3969 75.0701 205.7377 10.4762
4.2300 127.3400 125.2575 60.9782 222.1245 10.3090
4.5700 129.4200 127.5991 47.8721 237.6402 10.2655
4.9100 132.0600 130.1137 36.9524 251.6303 10.2782
5.2500 133.5600 131.4752 30.1503 264.3918 10.2948
5.5900 135.0700 132.8499 25.6427 276.4799 10.3106
5.9300 136.4200 134.0648 22.8320 288.3681 10.3264
6.2700 136.5700 134.0599 22.6138 300.8128 10.3477
6.6100 135.4200 132.7291 17.7747 312.7726 10.3762
6.9400 134.1800 131.3076 16.0997 323.2964 10.4057
7.2800 134.0300 130.9931 12.7188 333.2296 10.4297
7.6200 137.3700 134.2513 8.1404 341.1567 10.4306
7.9600 139.1500 135.9167 6.3604 347.4120 10.4408
8.3000 139.6600 136.2838 4.8199 352.7470 10.4589
8.6400 140.2100 136.6929 3.9493 357.3442 10.4764
8.9800 138.5700 134.8536 3.4196 361.5269 10.5099
9.3200 137.3400 133.4311 2.8875 365.3465 10.5417
9.6500 137.5100 133.4525 2.7347 368.9025 10.5619
9.9900 141.2500 137.1491 2.8421 372.9083 10.5527
10.3300 138.9100 134.5810 2.7347 377.2281 10.5941
10.6700 138.8000 134.3102 2.4664 381.4813 10.6171
11.0100 137.5800 132.8902 2.2784 385.5981 10.6510
11.3500 136.2200 131.3209 1.9757 389.4757 10.6877
11.6900 140.3100 135.4028 1.7515 393.1407 10.6683
12.0300 144.0600 139.1332 1.5196 396.6945 10.6532
12.3600 136.5900 131.2272 1.2487 399.7382 10.7522
12.7000 139.8400 134.4496 1.0639 402.4436 10.7382
13.0400 139.9300 134.3861 0.7595 404.7355 10.7592
13.3800 139.1600 133.4259 0.4559 406.3429 10.7904
13.7200 138.7400 132.8288 0.2913 407.3811 10.8180
14.0600 138.8700 132.8056 0.1776 408.0669 10.8390
14.4000 139.2600 133.0546 0.1083 408.5088 10.8566
14.7400 137.4000 130.9454 0.0660 408.7912 10.9045
15.0700 138.0900 131.5133 0.0408 408.9662 10.9173
15.4100 138.8200 132.1198 0.0249 409.0834 10.9300
15.7500 138.2500 131.3600 0.0152 409.1586 10.9613
16.0900 139.2300 132.2313 0.0092 409.2066 10.9698
16.4300 139.7900 132.6617 0.0056 409.2375 10.9843
16.7700 141.2800 134.0733 0.0034 409.2574 10.9846
17.1100 142.2000 134.8858 0.0021 409.2702 10.9931
17.4500 142.9800 135.5521 0.0013 409.2784 11.0034
17.7800 143.3000 135.7386 0.0008 409.2835 11.0197
18.1200 144.1100 136.4387 0.0005 409.2869 11.0290
18.4600 146.1400 138.4285 0.0003 409.2891 11.0197
18.8000 145.9600 138.0855 0.0002 409.2905 11.0434
19.1400 149.0500 141.1982 0.0001 409.2914 11.0179
19.4800 150.1300 142.1893 0.0001 409.2920 11.0222
19.8200 149.8000 141.6918 0.0000 409.2923 11.0469
20.1600 151.7300 143.5836 0.0000 409.2926 11.0382
20.4900 150.7200 142.3719 0.0000 409.2927 11.0722
20.8300 146.1600 137.3817 0.0000 409.2928 11.1662
21.1700 145.1600 136.1622 0.0000 409.2928 11.2051
21.5100 149.1800 140.2895 0.0000 409.2929 11.1568
21.8500 147.3000 138.1358 0.0000 409.2929 11.2097
