# r[kpc] vc[km/s] vstars[km/s]  Sigma_star [Msun/pc2] jstar [kpc km/s] evstars[km/s]
0.1100 6.8000 6.8000 200.6200 0.0000 3.6200
0.1700 9.5000 9.5000 192.5250 1.2658 4.3100
0.2400 14.0000 14.0000 176.7750 2.0869 3.1100
0.3100 19.8000 19.8000 163.4000 3.2914 5.5000
0.3800 26.1000 26.1000 153.2500 4.9270 3.9000
0.4500 28.7000 28.7000 147.4650 6.7562 3.5000
0.5200 28.7000 28.7000 143.4050 8.4824 2.7000
0.5900 31.7000 31.7000 138.6400 10.2470 2.5000
0.6600 35.5000 35.5000 133.1700 12.2677 2.3000
0.7300 39.4000 39.4000 129.1850 14.5782 2.1000
0.8000 42.9000 42.9000 125.0300 17.1414 2.3000
0.8700 46.0000 46.0000 122.2800 19.9121 2.6000
0.9400 49.1000 49.1000 122.7650 22.9158 3.1000
1.0100 49.2000 49.2000 124.1350 25.9949 3.2000
1.0800 51.4000 51.4000 118.9400 29.0481 3.2000
1.1400 57.2000 57.2000 115.0000 31.9105 3.1000
1.2100 63.8000 63.8000 114.4250 35.8394 2.9000
1.2900 67.8000 67.8000 108.1600 40.7245 2.8000
1.3500 69.8000 69.8000 101.6300 44.3670 3.3000
1.4200 71.7000 71.7000 94.7100 48.4895 3.9000
1.4900 74.1000 74.1000 87.0300 52.4921 4.4000
1.5600 76.7000 76.7000 77.7050 56.3579 4.8000
1.6300 79.9000 79.9000 67.2950 60.0444 4.4000
1.7400 83.6000 83.6000 49.9700 65.2247 3.3500
1.9300 83.9000 83.9000 29.2100 72.0018 3.9500
2.1000 88.7000 88.7000 23.0450 76.9218 4.4400
2.2700 85.3000 85.3000 20.7650 81.7190 5.3600
