# r[kpc] vc[km/s] vstars[km/s]  Sigma_star [Msun/pc2] jstar [kpc km/s] evstar[km/s]
0.17 6.37 8.85 4.24 0.00 3.93
0.35 8.80 7.50 4.06 2.25 3.97
0.52 11.08 8.36 3.10 2.99 5.19
0.70 15.12 11.08 1.84 4.04 5.47
0.87 16.55 10.86 1.14 4.99 6.91
1.05 18.54 11.61 0.78 5.86 8.04
1.22 19.92 11.75 0.51 6.60 9.48
1.40 22.15 13.37 0.32 7.32 9.34
1.57 22.43 11.89 0.23 7.91 11.39
