# r[kpc] vrot[km/s] vstars[km/s]  Sigma_star [Msun/pc2] jstar [kpc km/s] evstars[km/s]
0.2200 152.0000 156.9519 12651.7550 0.0000 38.2540
0.4300 167.0000 169.6137 5966.9290 52.9505 32.4493
0.6500 179.0000 179.8153 2406.9630 69.3306 20.8312
0.8700 188.0000 187.4190 1168.1050 83.6860 15.7722
1.0800 195.0000 193.3486 684.9020 95.9398 10.7859
1.3100 199.0000 196.3692 413.6780 107.9856 9.1762
1.5200 202.0000 198.6274 293.6430 118.1166 4.9105
1.7300 202.0000 197.9571 248.0970 128.3635 3.2305
1.9600 202.0000 197.3387 216.6850 140.4065 4.2046
2.1700 200.0000 194.8164 187.2920 151.8511 5.2438
2.3900 196.0000 190.2896 152.5150 163.4156 4.0093
2.6000 193.0000 186.8702 121.7350 173.4972 4.4408
2.8300 189.0000 182.4486 95.3050 183.3353 3.7379
3.0400 184.0000 177.0240 77.7500 191.2998 14.8778
5.8700 170.0000 163.1878 42.8250 321.7415 6.5125
6.0800 172.0000 165.5037 41.6650 333.2817 7.5806
6.3000 174.0000 167.7780 40.2950 345.8966 5.0880
6.5200 176.0000 170.0494 38.8050 358.9636 6.1031
6.7400 178.0000 172.3164 37.1750 372.3968 4.2272
6.9500 180.0000 174.5690 35.8650 385.5463 3.9480
7.1600 182.0000 176.8152 34.8900 399.0902 3.5927
7.3900 183.0000 178.0446 34.0400 414.3842 4.3452
7.6000 184.0000 179.2524 33.1150 428.6904 8.1823
7.8200 185.0000 180.4639 31.6850 443.8561 6.7028
8.0300 186.0000 181.6616 30.1400 458.3268 7.2975
8.2600 187.0000 182.8700 28.2250 474.0012 7.3644
8.4700 187.0000 183.0351 26.0200 487.8762 6.6481
8.6800 188.0000 184.2167 23.5100 501.0685 5.3621
8.9100 188.0000 184.3844 20.4200 514.4430 4.7484
9.5300 187.0000 184.3449 13.3900 544.0571 6.2968
9.7800 187.0000 185.1417 11.1650 553.6012 7.8614
9.9900 186.0000 184.5248 9.4750 560.6566 8.0727
10.2100 186.0000 184.4862 8.0750 567.1925 10.0394
11.4600 182.0000 180.2283 3.8800 594.8468 2.9638
13.3900 177.0000 174.8209 2.1000 622.2705 4.0533
15.2100 175.0000 172.4544 1.3000 641.9104 7.0650
17.1300 177.0000 174.1271 0.7800 658.3903 6.5422
19.0600 180.0000 176.8229 0.5150 671.8789 4.5275
20.9900 181.0000 177.4892 0.3950 683.9431 5.0455
22.9200 182.0000 178.1587 0.2500 694.3182 7.5937
25.7000 183.0000 178.6773 0.0900 703.7999 8.0434
