# r[kpc] vc[km/s] vstars[km/s]  Sigma_star [Msun/pc2] jstar [kpc km/s] evstar[km/s]
0.13 5.56 4.39 9.04 0.00 6.87
0.25 12.60 7.70 8.16 1.43 8.87
0.38 15.83 9.41 5.72 2.22 9.35
0.50 20.70 13.55 3.91 3.22 7.36
0.63 23.45 14.68 2.54 4.36 7.96
0.76 26.54 16.74 1.64 5.41 8.23
0.88 28.54 17.54 1.06 6.29 9.11
1.01 29.93 17.30 0.68 7.06 10.74
1.13 30.91 16.62 0.49 7.63 12.47
1.26 34.07 19.79 0.37 8.25 12.12
1.39 36.39 21.58 0.27 8.91 13.21
