# r[kpc] vc[km/s] vstars[km/s]  Sigma_star [Msun/pc2], jstar [kpc km/s] evstars[km/s]
0.4090 23.5632 27.3312 486.6773 0.0000 4.0863
1.2280 33.7166 28.8233 363.9208 27.9325 5.0496
2.0460 47.8540 41.8802 255.7925 48.6878 5.3868
2.8650 61.4723 56.2085 172.4720 77.1320 5.1069
3.6840 76.0347 71.9909 112.6003 110.8698 5.0526
4.5020 88.4677 86.0767 71.6406 146.6501 3.2156
5.3210 95.2216 93.5806 44.5188 179.9128 2.7723
6.1390 97.1856 95.2481 27.1252 207.1202 3.8037
6.9580 97.3455 95.0801 16.2223 227.8056 5.1793
7.7770 101.3784 98.8867 9.5375 243.4200 6.4560
