# r[kpc] vrot[km/s] vstars[km/s]  Sigma_star [Msun/pc2] jstar [kpc km/s] evstars[km/s]
0.3700 183.0000 187.4461 6300.4780 0.0000 46.5313
0.7400 196.0000 198.6710 3731.5090 111.4657 40.1926
1.1100 205.0000 206.2930 2759.7450 153.4334 14.0649
1.4800 211.0000 211.1585 2091.6870 195.8262 7.8955
1.8400 214.0000 213.2157 1581.2970 235.4318 1.7575
2.2100 214.0000 212.3561 1092.5620 271.5883 2.0360
2.6000 213.0000 210.5470 640.2810 301.9241 3.1526
2.9600 211.0000 207.8692 471.4450 325.0972 4.9495
3.1700 210.0000 206.5087 391.2130 337.5725 9.0550
3.3300 209.0000 205.2442 339.0080 346.4810 3.7086
3.7000 207.0000 202.6848 240.1520 364.9268 2.7967
4.0700 206.0000 201.2128 163.9630 380.4282 2.9834
4.4400 205.0000 199.8031 113.8190 393.2520 4.3403
4.8100 205.0000 199.4784 87.0410 404.3853 3.8500
5.1800 206.0000 200.2381 65.8930 414.4686 8.1366
5.5500 207.0000 201.0501 52.4660 423.7094 5.8227
5.9200 208.0000 201.9087 46.9050 432.8131 8.3817
6.2800 210.0000 203.8443 43.5190 442.1473 3.3726
6.3400 210.0000 203.8268 43.1770 443.7646 5.6227
6.6500 212.0000 205.8091 40.6630 452.4088 3.3744
7.0300 214.0000 207.8064 37.0570 463.4931 2.8026
7.3900 215.0000 208.8051 34.5630 474.3947 3.5261
7.7700 216.0000 209.8276 32.3790 486.3775 3.2294
8.1400 217.0000 210.8725 30.3680 498.5015 3.0882
8.5100 218.0000 211.9362 28.4980 511.0262 8.3474
8.8800 218.0000 211.9880 26.7910 523.8749 7.5268
9.2500 218.0000 212.0553 25.2020 536.9736 8.9914
9.5200 218.0000 212.1134 24.0990 546.6676 4.8011
9.6200 218.0000 212.1359 23.7070 550.2835 4.9022
9.9900 217.0000 211.1977 22.3180 563.7209 20.9150
10.4000 217.0000 211.3105 20.8690 578.7216 5.0136
10.7100 216.0000 210.3755 19.8370 590.1101 4.1247
11.1200 215.0000 209.4716 18.5620 605.1489 7.3468
12.6700 212.0000 206.9438 14.4200 661.2242 3.0655
12.9800 211.0000 206.0321 13.7150 672.2574 17.1712
15.8600 209.0000 204.9986 8.5850 769.1136 8.8154
19.0500 215.0000 212.7234 5.1100 865.4079 13.4375
22.1400 215.0000 213.4928 3.0950 945.0714 14.0586
25.3400 210.0000 208.2689 1.8400 1010.1777 10.7812
28.5300 196.0000 193.8768 1.0950 1057.5416 13.0416
31.7200 185.0000 182.4649 0.6500 1090.3403 11.8025
34.9100 182.0000 179.1332 0.3900 1113.3351 11.1474
38.0000 181.0000 177.8348 0.2354 1129.3407 10.6864
