# r[kpc] vc[km/s] vstars[km/s]  Sigma_star [Msun/pc2] jstar [kpc km/s] evstars[km/s]
0.3900 26.1800 22.3170 564.8286 0.0000 12.5165
0.6400 42.0100 37.0072 214.5005 14.4553 11.9783
0.9000 56.3800 52.0846 128.4341 22.8594 11.2192
1.1600 64.7300 61.8495 99.9783 33.0564 10.6938
1.4200 74.4100 72.6681 87.7605 45.4313 10.3590
1.6700 75.0900 73.0919 80.1391 58.1707 10.4090
1.9300 83.3200 81.1448 65.6344 71.4929 10.4012
2.1900 82.0000 79.4014 56.3536 84.3047 10.4891
2.4400 85.1400 82.2807 39.8198 94.8490 10.5191
2.7000 87.7900 84.6564 29.6548 104.3191 10.5526
2.9600 86.5700 83.0201 23.0367 112.6014 10.6376
