# r[kpc] vrot[km/s] vstars[km/s]  Sigma_star [Msun/pc2] jstar [kpc km/s] evstar[km/s]
0.9600 34.2000 30.4974 22.3000 0.0000 5.3520
1.9200 49.5000 43.1226 12.3250 57.3758 6.7906
2.8800 59.9000 55.2586 7.8150 89.0721 5.7087
3.8400 65.3000 62.3213 4.4950 120.9048 5.1002
4.8000 69.8000 66.9865 2.9050 150.7503 4.5661
5.7600 73.8000 70.4601 2.1900 180.4119 4.3160
6.7200 76.2000 72.3025 1.3200 206.8238 4.2443
7.6800 79.3000 74.9182 0.6200 225.7175 4.2792
8.6400 80.3000 75.3350 0.4300 239.6804 4.5014
9.6000 81.9000 76.4062 0.2600 251.2502 4.9188
10.6000 84.0000 78.0083 0.1600 260.5972 5.1673
11.5000 85.6000 79.1565 0.1000 267.1150 5.0473
12.5000 87.9000 81.0172 0.0600 272.5796 4.9005
13.4000 90.8000 83.6128 0.0400 276.3836 4.8585
14.4000 95.5000 88.1232 0.0250 279.7611 4.6784
15.4000 98.0000 90.2687 0.0154 282.3409 4.7086
