# r[kpc] vc[km/s] vstars[km/s]  Sigma_star [Msun/pc2], jstar [kpc km/s] evstars[km/s]
0.1530 31.6191 30.9639 494.7840 0.0000 1.8306
0.4580 36.1690 32.4606 207.2776 10.3730 3.9127
0.7640 43.4687 39.2189 88.7064 15.6446 4.0026
1.0700 48.2223 42.3460 38.5449 20.6105 3.9795
1.3750 51.6176 44.1810 16.9367 24.4575 4.2169
1.6810 53.3163 44.1522 7.4826 27.1717 5.0002
1.9870 53.7862 42.6491 3.3244 28.9040 5.8168
2.2920 55.8583 43.1965 1.4880 29.9649 6.1685
2.5980 56.7961 42.3176 0.6675 30.6141 6.7388
2.9040 59.7470 44.2028 0.3003 30.9990 7.5912
