# r[kpc] vrot[km/s] vstars[km/s]  Sigma_star [Msun/pc2], jstar [kpc km/s] evstar[km/s]
0.3300 90.0000 103.5149 1035.1450 0.0000 18.3948
0.9900 125.0000 129.2059 595.2200 93.5091 14.8336
1.9800 148.0000 145.5947 444.2200 185.2020 15.4081
2.6400 180.0000 175.4874 392.0550 260.1692 17.6561
3.6300 201.0000 194.3345 351.2750 397.2393 15.8427
7.5900 206.0000 195.5517 96.4350 744.1710 11.2762
12.5000 214.0000 205.7132 28.0500 1051.6184 6.2591
17.4800 212.0000 206.6527 8.7050 1266.4340 5.8345
22.4600 213.0000 210.3790 5.2700 1434.3063 2.7925
27.4400 214.0000 212.1576 2.6300 1582.7929 2.5773
32.3200 213.0000 210.7758 1.2500 1686.9454 2.6859
37.3000 213.0000 210.3943 0.4800 1751.3963 3.5917
42.2800 203.0000 199.8628 0.1650 1782.8936 3.7351
