# r[kpc] vc[km/s] vstars[km/s]  Sigma_star [Msun/pc2], jstar [kpc km/s] evstars[km/s]
0.3150 20.3896 18.7524 356.9854 0.0000 5.4303
0.9440 30.0570 22.0708 173.8834 14.7659 8.2466
1.5730 44.2039 40.1281 84.7472 27.7306 4.5293
2.2020 54.5350 50.7019 41.2603 43.1926 3.6300
2.8310 60.8893 56.2168 20.1161 56.7473 4.2621
3.4610 68.5846 63.3456 9.7861 67.6957 4.3147
4.0900 74.7227 68.9094 4.7689 76.2338 4.5888
4.7190 81.4073 75.1557 2.3233 82.5354 4.1135
5.3480 84.7274 77.8214 1.1316 86.9321 3.9566
5.9770 84.8118 76.9850 0.5515 89.7415 4.0390
6.6070 84.6248 75.8353 0.2682 91.4364 4.3020
