# r[kpc] vc[km/s] vstars[km/s]  Sigma_star [Msun/pc2] jstar [kpc km/s] evstars[km/s]
1.0900 173.2700 171.9256 485.9569 0.0000 10.1559
1.8100 184.0200 180.4480 191.4231 242.4495 10.3924
2.5400 170.0800 165.0432 116.6905 296.5627 10.6020
3.2600 161.3100 155.5152 94.9809 344.1282 10.7328
3.9900 159.0600 153.1802 86.2875 395.7362 10.7545
4.7100 155.1600 149.4273 72.5309 447.2504 10.7541
5.4400 158.5800 153.4376 60.2382 499.5365 10.6602
6.1600 161.4400 156.9121 45.5321 550.0274 10.5696
6.8900 162.2800 158.3187 31.8175 595.2587 10.4948
7.6100 159.6600 156.5046 24.1998 633.7024 10.3996
8.3400 159.2000 157.1425 19.5643 669.5177 10.2604
9.0600 158.4800 156.8089 15.6504 702.8322 10.2122
9.7900 158.5700 156.7388 13.2540 734.9866 10.2325
10.5100 159.9700 157.9975 12.1745 767.3262 10.2483
11.2400 161.5200 159.4083 11.2823 802.0608 10.2634
11.9600 162.9400 160.6920 9.9509 837.1541 10.2781
12.6900 164.0600 161.6714 7.9540 870.7429 10.2936
13.4100 166.5800 164.0763 6.8475 901.7163 10.3031
14.1400 163.4000 160.6898 5.2670 929.9099 10.3348
14.8600 161.3700 158.4680 3.8426 952.3239 10.3633
15.5900 160.2200 157.1361 2.7866 970.2873 10.3891
16.3100 166.4300 163.3109 2.0623 984.9482 10.3787
