# r[kpc] vc[km/s] vstars[km/s]  Sigma_star [Msun/pc2], jstar [kpc km/s] evstars[km/s]
0.5860 17.7788 18.5197 86.2513 0.0000 2.3029
1.7590 27.0775 21.6885 51.7372 28.4028 5.2462
2.9320 38.4055 35.0280 28.6568 50.9244 3.3171
4.1050 46.6458 43.9322 15.1004 77.6712 2.8589
5.2780 54.7627 51.5203 7.6534 102.8250 2.8618
6.4510 62.0098 58.3249 3.7625 124.2143 2.5890
7.6240 64.9554 60.6381 1.8008 140.3297 2.8434
8.7970 65.8647 60.8039 0.8421 150.9910 3.3051
9.9700 67.7009 61.9964 0.3859 157.6210 4.3440
11.1420 69.7184 63.4198 0.1736 161.6322 4.0419
