# r[kpc] vrot[km/s] vstars[km/s]  Sigma_star [Msun/pc2] jstar [kpc km/s] evstar[km/s]
0.5800 23.9000 24.1224 67.9200 0.0000 3.9514
1.1700 34.7000 30.8155 48.2550 26.9865 5.6833
1.7500 42.8000 38.0425 35.6300 40.7643 5.6705
2.3300 51.3000 46.7855 27.7750 58.3129 5.2965
2.9100 57.7000 54.3435 21.3350 78.4723 4.8175
3.5000 67.3000 65.3286 17.5150 102.6396 4.3516
4.0700 75.4000 73.6545 14.1850 128.9858 4.2517
4.6500 79.5000 77.5161 10.5250 154.8454 4.2811
5.2300 82.8000 80.5792 7.0350 176.8001 4.3115
5.8200 85.6000 83.1403 4.5900 194.8475 4.3426
