# r[kpc] vrot[km/s] vstars[km/s]  Sigma_star [Msun/pc2] jstar [kpc km/s] evstar[km/s]
0.6100 47.3000 45.7904 65.7200 0.0000 3.4852
1.2200 70.4000 66.5030 19.6950 47.8694 4.3714
1.8400 83.7000 79.7617 8.5200 70.7280 3.5861
2.4500 89.1000 85.8004 6.8000 96.4262 3.3323
3.0700 91.7000 89.4990 3.8850 121.0763 3.0656
3.6800 95.1000 93.2482 2.6600 142.4371 3.4341
4.3000 96.9000 94.6848 2.0400 163.5422 4.0646
4.9100 100.0000 97.4742 1.2050 181.6349 4.3715
5.5200 103.0000 100.1790 0.9600 197.6662 5.2852
6.1300 106.0000 102.9001 0.6550 212.6536 5.4612
