# r[kpc] vrot[km/s] vstars[km/s]  Sigma_star [Msun/pc2] jstar [kpc km/s] evstars[km/s]
0.1600 24.5000 32.6061 552.8950 nan 6.1680
0.2600 35.3000 37.9986 503.1800 7.9987 3.9711
0.3600 43.2000 42.8904 469.1300 10.8944 1.5454
0.4600 52.0000 49.8306 394.8900 14.2900 2.9242
0.5600 60.9000 57.6259 312.3250 18.1338 4.3111
0.6600 65.8000 61.6334 255.8200 22.1335 3.5415
0.7600 71.7000 66.9982 234.6550 26.4447 3.6021
0.8600 74.6000 69.3630 201.2650 30.9026 3.8763
0.9600 74.6000 68.7510 190.5950 35.2456 3.8609
1.0600 76.6000 70.4269 179.8150 39.6279 3.9462
1.1600 78.5000 72.1045 172.7050 44.1995 4.1591
1.2700 83.4000 77.1056 166.1300 49.7079 4.1078
1.3600 86.4000 80.1601 158.7850 54.6024 3.9277
1.4700 87.4000 81.0811 148.6250 60.6506 3.8442
1.5700 90.3000 84.1141 143.3600 66.2579 3.7459
1.6700 93.3000 87.2855 135.5050 72.1171 3.7284
1.7700 93.3000 87.2797 126.1900 77.9145 3.6414
1.8700 95.2000 89.3322 115.5300 83.5191 3.4959
1.9700 97.2000 91.5094 107.2500 89.0852 3.5723
2.0800 99.1000 93.6023 101.5750 95.2828 3.7261
2.1800 98.2000 92.7390 88.8850 100.6413 3.7295
2.2800 98.2000 92.8440 71.6300 105.2851 3.4646
2.3700 98.2000 92.9489 62.7250 108.9687 3.1719
2.4700 97.2000 92.0192 57.7500 112.8046 3.2114
2.5700 98.2000 93.2092 54.3200 116.5867 3.2668
2.6800 98.2000 93.3647 49.5100 120.7162 3.0934
2.7800 98.2000 93.5113 45.8300 124.3709 3.2768
2.8800 99.1000 94.6041 43.3800 128.0186 3.9283
2.9800 100.0000 95.6952 41.8950 131.7635 3.8710
3.0800 102.0000 98.5320 40.9000 135.7197 4.0269
3.1900 101.0000 98.7279 39.1800 140.2438 3.9601
3.2900 101.0000 99.1343 37.6800 144.3865 3.8632
3.3900 103.0000 101.1001 35.9950 148.6047 3.4397
3.4900 107.0000 105.1040 33.7450 152.9676 3.0124
3.5900 110.0000 108.0900 31.1950 157.4277 3.0020
3.6900 112.0000 110.0594 28.3850 161.8366 3.8354
3.7900 114.0000 112.0298 26.2150 166.1550 5.4465
3.9000 118.0000 116.0295 23.9850 170.8922 5.4349
3.9900 118.0000 115.9737 22.2900 174.7046 5.2025
4.4700 118.0000 115.6756 15.9700 193.0235 5.7464
4.9700 121.0000 118.4310 12.0850 210.0463 3.2048
5.4700 124.0000 121.1980 7.9850 224.9214 1.9110
5.9600 125.0000 121.9321 5.6550 236.9599 2.1764
6.4600 126.0000 122.6642 3.9500 247.2090 2.1114
6.9600 126.0000 122.3706 2.7550 255.6032 2.2261
7.4500 126.0000 122.0822 1.9400 262.2664 2.2884
7.9500 126.0000 121.7872 1.3550 267.7436 2.3410
8.4500 127.0000 122.5283 0.9500 272.1440 2.8251
8.9400 128.0000 123.2788 0.6700 275.6201 2.7133
9.4400 128.0000 122.9867 0.4650 278.4351 3.0760
9.9400 127.0000 121.6503 0.3250 280.6217 3.7501
10.4300 127.0000 121.3601 0.2300 282.2889 3.0010
10.9300 128.0000 122.1120 0.1600 283.6194 2.7663
11.4300 130.0000 123.9169 0.1100 284.6520 3.0249
11.9200 130.0000 123.6321 0.0800 285.4445 3.6924
12.4200 132.0000 125.4470 0.0550 286.0775 4.0257
12.9200 133.0000 126.2141 0.0400 286.5716 4.0592
13.4200 133.0000 125.9288 0.0250 286.9398 4.6430
13.9100 133.0000 125.6486 0.0200 287.2113 5.0534
14.4100 133.0000 125.3620 0.0150 287.4433 4.1285
14.9100 134.0000 126.1375 0.0100 287.6220 3.2017
15.4000 134.0000 125.8577 0.0050 287.7349 3.3153
15.9000 133.0000 124.5039 0.0050 287.8175 3.3732
16.4000 134.0000 125.2848 0.0050 287.9057 4.1715
16.8900 134.0000 125.0031 0.0030 287.9793 5.5751
17.3900 136.0000 126.8615 0.0023 288.0324 5.3909
17.8900 136.0000 126.5776 0.0017 288.0750 7.6733
18.3800 135.0000 125.2214 0.0013 288.1080 9.7113
18.8800 133.0000 122.7699 0.0010 288.1344 9.2367
19.3800 134.0000 123.5618 0.0007 288.1550 7.7231
19.8700 136.0000 125.4472 0.0005 288.1713 7.0962
20.3700 135.0000 124.0728 0.0004 288.1844 6.8312
20.8700 134.0000 122.6912 0.0003 288.1947 5.1438
