# r[kpc] vc[km/s] vstars[km/s]  Sigma_star [Msun/pc2] jstar [kpc km/s] evstars[km/s]
0.0900 6.0600 13.4588 343.5903 0.0000 7.5696
0.1700 11.5000 11.3276 295.5756 1.6535 10.2222
0.2600 19.2500 15.5361 279.9645 2.6133 13.3559
0.3400 25.5500 20.9505 262.3518 3.9396 13.0904
0.4300 21.3900 13.1458 250.2619 4.8133 18.4734
0.5200 29.0200 22.5364 237.3977 6.0425 14.0136
0.6000 31.4900 25.0515 217.6362 7.7206 13.5995
0.6900 35.1200 29.1329 207.7322 9.8751 12.8986
0.7800 36.5400 31.3848 200.3716 12.2682 12.3312
0.8600 41.3000 38.2104 189.8895 14.8004 11.1642
0.9500 45.3100 43.2418 174.2725 18.1501 10.6931
1.0300 51.3800 49.3246 171.4019 21.5722 10.6047
1.1200 55.2500 53.0919 171.3527 25.9316 10.5899
1.2100 61.3000 59.1359 174.0815 30.8618 10.5316
1.2900 64.8500 62.6182 168.9298 35.6173 10.5178
1.3800 67.4000 65.0496 144.6360 40.7123 10.5249
1.4600 69.3600 66.9004 127.3769 44.8346 10.5340
1.5500 71.1200 68.5280 96.3974 48.8503 10.5493
1.6400 74.0100 71.3350 75.7645 52.2547 10.5446
1.7200 76.1200 73.3595 64.0739 55.0154 10.5465
1.8100 79.3100 76.4893 50.6988 57.8775 10.5356
1.9000 79.2500 76.2514 42.7371 60.4648 10.5709
1.9800 78.1600 74.9590 38.1112 62.5587 10.6195
2.0700 77.7000 74.2989 31.2490 64.6688 10.6636
2.1500 73.8700 70.1140 28.6776 66.3147 10.7754
2.2400 74.1000 70.1654 24.7062 67.9933 10.8113
