# r[kpc] vrot[km/s] vstars[km/s]  Sigma_star [Msun/pc2] jstar [kpc km/s] evstar[km/s]
0.4700 22.2000 18.5909 41.2450 0.0000 5.6472
0.9500 43.4000 38.5016 26.3600 24.4295 5.3299
1.4200 60.2000 57.4043 20.1100 43.9737 3.8725
1.9000 69.6000 67.6924 15.6150 67.0713 2.6853
2.3700 72.5000 70.0344 11.3500 87.9388 2.7851
2.8400 74.3000 71.2709 7.7600 105.4506 2.9393
3.3000 75.8000 72.2293 5.6750 120.3512 3.0589
3.7800 77.2000 73.0742 3.6500 133.5635 3.2116
4.2500 79.3000 74.6925 2.1150 143.6265 3.3221
4.7300 81.3000 76.2151 1.0550 150.8458 3.4061
5.2000 81.6000 75.9479 0.6800 155.8355 3.4978
5.6700 82.1000 75.8974 0.4650 159.8713 3.6076
6.1500 82.9000 76.1642 0.3050 163.2247 3.6993
6.6200 83.2000 75.9031 0.1850 165.7162 3.8166
7.1000 83.5000 75.6298 0.1050 167.4824 3.9470
7.5700 83.8000 75.3693 0.0850 168.8196 4.0481
8.0400 84.3000 75.3330 0.0600 169.9896 4.1504
