# r[kpc] vrot[km/s] vstars[km/s]  Sigma_star [Msun/pc2] jstar [kpc km/s] evstar[km/s]
0.2500 3.1700 5.7883 36.8850 0.0000 5.0291
0.5000 10.5000 8.1101 29.3700 3.0491 6.3168
0.7500 17.5000 16.2456 26.5150 6.4082 5.3167
1.0000 22.7000 21.0446 26.5250 11.2047 5.8142
1.2600 29.7000 27.6559 16.5600 16.2929 6.0935
1.5000 34.5000 32.1190 11.9600 21.1030 5.5098
1.7600 36.0000 33.0538 8.6200 25.9293 4.5293
2.0100 37.3000 33.8340 6.7900 30.1049 4.6141
2.2600 35.6000 31.2683 7.4850 34.3238 5.0900
2.5100 34.9000 29.7532 6.9100 38.4386 5.7117
2.7600 32.7000 26.3330 5.8800 41.7927 5.8020
3.0100 32.8000 25.6296 4.4000 44.3269 6.0898
3.2700 33.2000 25.2675 2.7650 46.3286 6.3880
3.5100 32.1000 22.9181 2.0150 47.6265 7.1374
3.7600 30.1000 18.9139 1.3700 48.4411 8.5937
4.0200 32.3000 21.2176 0.9600 49.0495 8.0551
4.2600 33.6000 22.2368 0.8350 49.6947 7.9298
4.5200 35.1000 23.5096 0.8700 50.5641 7.7873
4.7700 35.3000 22.8840 0.7250 51.4707 8.1776
5.0200 35.2000 21.7606 0.5700 52.2446 8.7669
5.2700 34.6000 19.7114 0.5334 52.8906 9.7849
5.5200 33.0000 15.4038 0.4681 53.3598 12.5749
