j_acc_kpc_km_s,j_bar_kpc_km_s,f_gas,j_gas_kpc_km_s,j_star_kpc_km_s
26.884378430645757,26.758186915378086,0.5615286617377089,34.73376755385234,16.54425334276997
53.76875686129151,53.518676669666604,0.6445970168788863,66.55703922486879,29.87090215111499
80.65313529193726,80.28584045933765,0.6986430737815253,97.09374877157255,41.31965881403935
107.53751372258301,107.05959064195771,0.7399258935872377,126.66864766844957,51.270687844758335
134.42189215322878,133.83995949078664,0.7737643004300842,155.44641328394076,59.94223850414714
161.30627058387455,160.6282170644661,0.8025570739685398,183.5391722777424,67.50080274088837
188.1906490145203,187.42598754506034,0.8275889127710282,211.0377190240148,74.08752713991223
215.07502744516603,214.23448895013425,0.8496185793322365,238.0223137311557,79.83904431268344
241.9594058758118,241.05592632113672,0.8691500603916978,264.5686321215697,84.87649110249102
268.84378430645756,267.8912244189475,0.8865056527297481,290.7498511132349,89.34222823086694
