,t_acc=3Gyr,t_acc=10Gyr,t_acc=25Gyr
0,0.0,0.0,0.0
1,0.04929213269802458,0.06100021032449415,0.0658710860010352
2,0.06999823479271085,0.0863749564078486,0.09320232612777422
3,0.08608295133661496,0.10591905000686509,0.11420606456163812
4,0.09980697642390357,0.12245686773875405,0.13193960369547583
5,0.1120418430406163,0.13708090087382788,0.14758651493789543
6,0.12323247377477348,0.15035070365169215,0.16175348696009723
7,0.13364195738805093,0.16259824256479752,0.17480073432093354
8,0.14344091343616405,0.17403953072816716,0.186962836251941
9,0.15274729454520744,0.18482441626724044,0.19840264869380367
10,0.16164656769371077,0.19506186063576303,0.20923868551013572
11,0.17020293627834632,0.20483401356076655,0.21956036943089424
12,0.1784660291594218,0.21420461362892895,0.2294371375616921
13,0.1864751104316931,0.22322428215919926,0.23892418138831462
14,0.19426184739585367,0.23193400853951143,0.2480662270852665
15,0.20185219734234225,0.24036752910425058,0.256900116575888
16,0.2092677331580776,0.24855300065141367,0.26545662388270425
17,0.21652659894889986,0.256514208439958,0.2737617666590232
18,0.22364421439854365,0.26427145772054444,0.28183777444982694
19,0.230633804062199,0.27184224454585537,0.28970381747619905
20,0.23750680192388662,0.27924176915424553,0.2973765645717069
21,0.24427316530660168,0.2864833348326676,0.3048706168027449
22,0.2509416217430054,0.29357866199758964,0.3121988490315987
23,0.2575198654824995,0.30053813851804206,0.319372682232729
24,0.2640147156247034,0.3073710214099407,0.32640230298034056
25,0.27043224463915067,0.31408560096419863,0.3332968421147337
26,0.2767778837644558,0.3206893355156485,0.3400645214973882
27,0.28305651016402833,0.3271889630222517,0.346712775554072
28,0.2892725195459785,0.3335905941486911,0.35324835270425764
29,0.29542988709723067,0.33989979046568325,0.35967740059996023
30,0.30153221894510157,0.34612163057185846,0.3660055382238018
31,0.3075827958814012,0.35226076634046316,0.3722379172396949
32,0.3135846107211921,0.35832147103397666,0.37837927449090797
33,0.3195404003902018,0.36430768067756836,0.38443397715779615
34,0.32545267361976477,0.37022302980977245,0.390406061791396
35,0.3313237349603726,0.3760708825159988,0.3962992682079337
36,0.3371557056929898,0.3818543594831156,0.4021170690473905
37,0.3429505421127891,0.38757636168064735,0.4078626956550564
38,0.34871005157660095,0.39323959116821355,0.4135391608298563
39,0.3544359066384467,0.39884656944372904,0.4191492788907043
40,0.3601296575434382,0.40439965367806907,0.42469568343730396
41,0.36579274330638606,0.4099010511259427,0.43018084312094695
42,0.3714265015655373,0.4153528319569458,0.43560707569106855
43,0.37703217737235994,0.42075694071313996,0.44097656054238277
44,0.38261093105392896,0.42611520656841123,0.44629134995358255
45,0.38816384526426145,0.4314293525390556,0.4515533791805013
46,0.39369193132410585,0.43670100377351656,0.4567644755432024
47,0.39919613493459877,0.44193169503116964,0.46192636662683323
48,0.40467734133836,0.44712287744489665,0.4670406876995798
49,0.41013637999160474,0.45227592464939154,0.47210898843710924
50,0.4155740288023924,0.45739213834629666,0.4771327390310855
51,0.4209910179829444,0.4624727533680463,0.48211333574928406
52,0.42638803355782867,0.46751894229442353,0.487052106006263
53,0.4317657205645715,0.4725318196691019,0.49195031299620123
54,0.43712468597874926,0.4775124458576517,0.4968091599332044
55,0.44246550139174323,0.4824618305835111,0.5016297939389469
56,0.447788705465996,0.48738093617411393,0.5064133096128207
57,0.4530948061897098,0.49227068054563167,0.51116075231569
58,0.4583842829504189,0.49713193995155297,0.515873121194818
59,0.463657588444675,0.501965551517493,0.5205513719744504
60,0.4689151504391825,0.506772315582168,0.5251964195338494
61,0.47415737339704755,0.5115529978623065,0.5298091402922173
