,t_acc=3Gyr,t_acc=10Gyr,t_acc=25Gyr
0,0.0,0.0,0.0
1,122.4327825515749,91.61793634350852,8.120199011893684
2,144.99757448770885,108.8982934766009,9.781118345311091
3,159.8082227275225,120.45563003197248,10.966447397829736
4,171.02493072558968,129.37344626429237,11.941127632534592
5,180.10368051012222,136.7275886366978,12.796974113498509
6,187.74293373928393,143.03262695123684,13.577706039782727
7,194.33724018756314,148.57837567417732,14.307895636244817
8,200.13349373922466,153.54565499017548,15.002882633281141
9,205.297511041699,158.0555481236564,15.672975402641676
10,209.94659784932495,162.19346273646528,16.325494924020322
11,214.16711904111796,166.02209501448985,16.96587179046783
12,218.02470253268302,169.58894855986327,17.59828006207455
13,221.5705164970305,172.93095362766744,18.22602526581252
14,224.84531413572853,176.07743954316754,18.851793203101433
15,227.8821413147536,179.05212178396678,19.477815733494975
16,230.70820801836254,181.87447352716293,20.105984854048263
17,233.34621755272104,184.56069845286936,20.737933388307702
18,235.8153330272975,187.12443710205883,21.37509343291967
19,238.13189460590004,189.57729035106513,22.018739585596983
20,240.30996144721695,191.9292143817148,22.670021513874705
21,242.36172775617214,194.18882347222646,23.329988902837588
22,244.2978467605618,196.36362544121596,23.999610853643254
23,246.12768622999448,198.4602070733137,24.679791175034925
24,247.85953233890365,200.48438184355896,25.37138059041901
25,249.50075402719705,202.4413088423702,26.075186597691633
26,251.05793678326685,204.335589432186,26.791981521307232
27,252.53699249357302,206.17134649369765,27.522509156845214
28,253.94325036768345,207.95228992067038,28.267490308766078
29,255.2815327585713,209.68177115123714,29.02762744985859
30,256.55621882225375,211.3628288824849,29.80360867786759
31,257.77129830827664,212.99822763779287,30.596111105404095
32,258.9304172809222,214.5904904970287,31.405803789655536
33,260.03691719687583,216.14192702643734,32.23335028597041
34,261.0938684776636,217.65465723528257,33.079410892205466
35,262.1040994924138,219.130632223845,33.944644637449485
36,263.0702216924329,220.57165206053583,34.82971105840175
37,263.9946515020201,221.97938132607493,35.7352717985749
38,264.8796294612254,223.35536268357757,36.66199205908563
39,265.72723702943654,224.70102877026926,37.61054192470207
40,266.53941138889695,226.01771265585148,38.58159758473973
41,267.3179585308307,227.3066570715778,39.57584246511677
42,268.0645648609566,228.5690225808116,40.59396828522338
43,268.78080752364843,229.8058948346361,41.63667605109999
44,269.46816361315297,231.01829103374783,42.704676994652466
45,270.1280184147985,232.2071656994282,43.79869346718204
46,270.7616727979859,233.3734158410977,44.91945979431098
47,271.3703498651303,234.5178855952254,46.06772309839338
48,271.95520094596844,235.64137039971428,47.24424409367593
49,272.5173110142491,236.74462075894039,48.44979785878494
50,273.057703593364,237.82834564708162,49.68517459053863
51,273.57734520861436,238.89321559099182,50.9511803425987
52,274.0771494362835,239.93986546845835,52.24863775206525
53,274.557980593263,240.9688970530632,53.578386756773156
54,275.0206571054882,241.98088133292288,54.94128530575281
55,275.46595458872616,242.97636062719656,56.338210065068445
56,275.89460867119936,243.95585052134302,57.770057121032764
57,276.3073175840301,244.9198416395944,59.237742682613636
58,276.70474454245266,245.86880127094537,60.74220378469183
59,277.0875199381141,246.80317486307095,62.28439899369332
60,277.4562433604906,247.72338739695002,63.86530911700409
61,277.8114854634496,248.62984465354333,65.48593791747456
62,278.1537896912412,249.52293438262734,67.14731283423481
63,278.4836738766687,250.403027382794,68.85048571096684
64,278.8016317228466,251.270478500666,70.5965335327155
65,279.10813417876454,252.12562755653497,72.3865591722645
66,279.4036307178368,252.9688002028856,74.22169214705518
67,279.6885505276869,253.80030872161282,76.10308938758504
68,279.9633036186048,254.62045276515678,78.03193601818714
69,280.2282818573824,255.42952004626596,80.00944615106113
70,280.48385993259143,256.2277869806403,82.03686369440126
71,280.7303962567913,257.01551928629914,84.11546317544448
72,280.96823381064075,257.79297254315486,86.24655057924375
73,281.19770093342987,258.5603927159498,88.43146420395725
74,281.41911206413823,259.3180166434225,90.67157553343098
75,281.63276843675624,260.06607249631105,92.96829012784431
76,281.838958733277,260.80478020656665,95.32304853317962
77,282.0379596974685,261.53435186994074,97.73732721027301
78,282.23003671226854,262.25499212392333,100.21263948420037
79,282.41544434340244,262.9668985028356,102.75053651475089
80,282.5944268516074,263.6702617717306,105.35260828874218
81,282.7672186756474,264.3652662406153,108.02048463493186
82,282.93404488812683,265.0520900603809,110.75583626228523
83,283.0951216259472,265.73090550171827,113.56037582236243
84,283.2506564971045,266.4018792181878,116.43585899659642
85,283.4008489653925,267.0651724945225,119.38408560923818
86,283.5458907144532,267.7209414811574,122.40690076675635
87,283.68596599250725,268.36933741589957,125.5061960244869
88,283.82125193899475,269.01050683358415,128.6839105813393
89,283.95191889426513,269.6445917644965,131.94203250337824
90,284.0781306933694,270.2717299222815,135.28259997711112
91,284.2000449449324,270.89205488200787,138.7077025933263
92,284.3178132960109,271.5056962490055,142.21948266234173
93,284.4315816837784,272.1127798190494,145.8201365615377
94,284.541490574819,272.7134277304218,149.51191611606586
95,284.647675192757,273.307758608346,153.29713001364115
96,284.75026573489833,273.89588770225146,157.17814525434395
97,284.8493875785157,274.47792701629663,161.15738863637608
98,284.9451614773634,275.05398543354653,165.2373482787367
99,285.0377037489717,275.6241688341756,169.42057518180135
100,285.12712645323154,276.18858020804066,173.70968482681138
101,285.21353756274925,276.74731976194573,178.1073588153018
102,285.29704112541805,277.30048502189874,182.61634654951837
103,285.3777374196251,277.84817093064163,187.23946695489954
104,285.45572310248696,278.39046994071526,191.97961024572157
105,285.5310913514804,278.92747210330526,196.83973973503197
106,285.60393199981394,279.45926515309765,201.82289369002254
107,285.6743316658626,279.9859345893604,206.93218723401833
108,285.7423738769714,280.507563753452,212.17081429629056
109,285.80813918791137,281.0242339029459,217.5420496109249
110,285.871705294258,281.5360242825489,223.049250766011
111,285.93314714094373,282.04301219197976,228.69586030444705
112,285.99253702622343,282.54527305096434,234.4854078776836
113,286.0499447012754,283.04288046149514,240.4215124537667
114,286.1054374656514,283.53590626749275,246.50788458106877
115,286.1590802587722,284.0244206120002,252.74832870913343
116,286.2109357476597,284.5084919920326,259.14674556809376
117,286.2610644110804,284.98818731119707,265.707134608159
118,286.30952462027005,285.4635719301933,272.43359650070437
119,286.356372716397,285.9347097152956,279.3303357025321
120,286.4016630849148,286.4016630849148,286.4016630849148
