,t_acc=3Gyr,t_acc=10Gyr,t_acc=25Gyr
0,0.0,0.0,0.0
1,8.643812238136011,8.643812238136011,8.643812238136011
2,14.537101450349518,14.537101450349518,14.537101450349518
3,19.70363099582311,19.70363099582311,19.70363099582311
4,24.448392995556965,24.448392995556965,24.448392995556965
5,28.902328161450026,28.902328161450026,28.902328161450026
6,33.13742534373926,33.13742534373926,33.13742534373926
7,37.198793522388215,37.198793522388215,37.198793522388215
8,41.117132057355754,41.117132057355754,41.117132057355754
9,44.91456590261166,44.91456590261166,44.91456590261166
10,48.607728286899615,48.607728286899615,48.607728286899615
11,52.20953658317982,52.20953658317982,52.20953658317982
12,55.730284364575866,55.730284364575866,55.730284364575866
13,59.178348184495846,59.178348184495846,59.178348184495846
14,62.56066424947869,62.56066424947869,62.56066424947869
15,65.88306100644813,65.88306100644813,65.88306100644813
16,69.15049790508809,69.15049790508809,69.15049790508809
17,72.36724101378682,72.36724101378682,72.36724101378682
18,75.53699492036573,75.53699492036573,75.53699492036573
19,78.66300362171735,78.66300362171735,78.66300362171735
20,81.74812894016094,81.74812894016094,81.74812894016094
21,84.7949123444876,84.7949123444876,84.7949123444876
22,87.80562430970716,87.80562430970716,87.80562430970716
23,90.78230417872946,90.78230417872946,90.78230417872946
24,93.72679268648398,93.72679268648398,93.72679268648398
25,96.6407587460836,96.6407587460836,96.6407587460836
26,99.52572169795745,99.52572169795745,99.52572169795745
27,102.38306993506373,102.38306993506373,102.38306993506373
28,105.2140766065557,105.2140766065557,105.2140766065557
29,108.01991294595297,108.01991294595297,108.01991294595297
30,110.80165965252804,110.80165965252804,110.80165965252804
31,113.56031666555683,113.56031666555683,113.56031666555683
32,116.29681160279614,116.29681160279614,116.29681160279614
33,119.01200708169702,119.01200708169702,119.01200708169702
34,121.70670710058985,121.70670710058985,121.70670710058985
35,124.38166262458421,124.38166262458421,124.38166262458421
36,127.03757649514719,127.03757649514719,127.03757649514719
37,129.67510776172298,129.67510776172298,129.67510776172298
38,132.29487551718418,132.29487551718418,132.29487551718418
39,134.89746230548522,134.89746230548522,134.89746230548522
40,137.48341715895953,137.48341715895953,137.48341715895953
41,140.05325831374688,140.05325831374688,140.05325831374688
42,142.60747564446513,142.60747564446513,142.60747564446513
43,145.14653285313554,145.14653285313554,145.14653285313554
44,147.67086944229433,147.67086944229433,147.67086944229433
45,150.18090249798067,150.18090249798067,150.18090249798067
46,152.6770283047318,152.6770283047318,152.6770283047318
47,155.15962381171454,155.15962381171454,155.15962381171454
48,157.6290479665849,157.6290479665849,157.6290479665849
49,160.08564293151153,160.08564293151153,160.08564293151153
50,162.52973519396153,162.52973519396153,162.52973519396153
51,164.96163658327427,164.96163658327427,164.96163658327427
52,167.38164520270252,167.38164520270252,167.38164520270252
53,169.79004628543717,169.79004628543717,169.79004628543717
54,172.1871129821309,172.1871129821309,172.1871129821309
55,174.57310708656667,174.57310708656667,174.57310708656667
56,176.9482797053648,176.9482797053648,176.9482797053648
57,179.31287187696395,179.31287187696395,179.31287187696395
58,181.6671151445403,181.6671151445403,181.6671151445403
59,184.01123208702555,184.01123208702555,184.01123208702555
60,186.34543681194592,186.34543681194592,186.34543681194592
61,188.669935413417,188.669935413417,188.669935413417
62,190.9849263982868,190.9849263982868,190.9849263982868
63,193.29060108312126,193.29060108312126,193.29060108312126
64,195.58714396445572,195.58714396445572,195.58714396445572
65,197.87473306450318,197.87473306450318,197.87473306450318
66,200.15354025429744,200.15354025429744,200.15354025429744
67,202.42373155606336,202.42373155606336,202.42373155606336
68,204.68546742643966,204.68546742643966,204.68546742643966
69,206.938903022029,206.938903022029,206.938903022029
70,209.18418844861958,209.18418844861958,209.18418844861958
71,211.42146899529908,211.42146899529908,211.42146899529908
72,213.6508853545776,213.6508853545776,213.6508853545776
73,215.87257382953794,215.87257382953794,215.87257382953794
74,218.086666528944,218.086666528944,218.086666528944
75,220.29329155116173,220.29329155116173,220.29329155116173
76,222.49257315767315,222.49257315767315,222.49257315767315
77,224.6846319369021,224.6846319369021,224.6846319369021
78,226.86958495901123,226.86958495901123,226.86958495901123
79,229.04754592227673,229.04754592227673,229.04754592227673
80,231.2186252916002,231.2186252916002,231.2186252916002
81,233.38293042967229,233.38293042967229,233.38293042967229
82,235.5405657212645,235.5405657212645,235.5405657212645
83,237.69163269108765,237.69163269108765,237.69163269108765
84,239.8362301156243,239.8362301156243,239.8362301156243
85,241.97445412931017,241.97445412931017,241.97445412931017
86,244.1063983254144,244.1063983254144,244.1063983254144
87,246.23215385194052,246.23215385194052,246.23215385194052
88,248.35180950284916,248.35180950284916,248.35180950284916
89,250.4654518048811,250.4654518048811,250.4654518048811
90,252.57316510023912,252.57316510023912,252.57316510023912
91,254.67503162537105,254.67503162537105,254.67503162537105
92,256.7711315860778,256.7711315860778,256.7711315860778
93,258.86154322915604,258.86154322915604,258.86154322915604
94,260.94634291077125,260.94634291077125,260.94634291077125
95,263.0256051617433,263.0256051617433,263.0256051617433
96,265.0994027499141,265.0994027499141,265.0994027499141
97,267.16780673975904,267.16780673975904,267.16780673975904
98,269.2308865493884,269.2308865493884,269.2308865493884
99,271.28871000508036,271.28871000508036,271.28871000508036
100,273.3413433934755,273.3413433934755,273.3413433934755
101,275.38885151155574,275.38885151155574,275.38885151155574
102,277.4312977145227,277.4312977145227,277.4312977145227
103,279.46874396168306,279.46874396168306,279.46874396168306
104,281.5012508604433,281.5012508604433,281.5012508604433
105,283.52887770850805,283.52887770850805,283.52887770850805
106,285.5516825343728,285.5516825343728,285.5516825343728
107,287.5697221361945,287.5697221361945,287.5697221361945
108,289.5830521191204,289.5830521191204,289.5830521191204
109,291.5917269311487,291.5917269311487,291.5917269311487
110,293.5957998975935,293.5957998975935,293.5957998975935
111,295.59532325421884,295.59532325421884,295.59532325421884
112,297.5903481791057,297.5903481791057,297.5903481791057
113,299.5809248233111,299.5809248233111,299.5809248233111
114,301.56710234037513,301.56710234037513,301.56710234037513
115,303.54892891472923,303.54892891472923,303.54892891472923
116,305.5264517890555,305.5264517890555,305.5264517890555
