,t_acc=3Gyr,t_acc=10Gyr,t_acc=25Gyr
0,0.0,0.0,0.0
1,10560603506.161722,3311462786.592517,204345.2517021892
2,20774989248.128048,6609706178.453978,430181.6811302966
3,30654507594.291763,9894782947.549072,679769.5351762846
4,40210136803.70861,13166745655.176056,955606.7729728196
5,49452495225.29275,16425646652.808224,1260454.066307867
6,58391853097.07442,19671538082.930885,1597362.4293558379
7,67038143958.63217,22904471879.876293,1969703.7542529271
8,75400975689.38127,26124499770.65406,2381204.5581269464
9,83489641184.9836,29331673275.779213,2835983.279333263
10,91313128683.74344,32526043710.096336,3338591.4961701166
11,98880131754.46365,35707662183.600334,3894059.480604068
12,106199058956.86104,38876579602.25478,4507946.542922567
13,113278043185.27548,42032846668.805984,5186396.671179863
14,120124950706.05615,45176513883.5942,5936200.022294522
15,126747389898.66652,48307631545.362114,6764860.880222104
16,133152719710.22232,51426249752.059044,7680672.7613512855
17,139348057832.8565,54532418401.642784,8692801.41880341
18,145340288612.99823,57626187192.87803,9811376.576370446
19,151136070701.35516,60707605626.13145,11047593.31019542
20,156741844452.09918,63776723004.16372,12413824.092857242
21,162163839079.47827,66833588432.918304,13923742.621234823
22,167408079579.8062,69878250822.30733,15592460.667461302
23,172480393426.5232,72910758886.994,17436679.322618823
24,177386417045.7657,75931161147.172,19474856.146871496
25,182131602079.64203,78939505929.3419,21727389.898931324
26,186721221444.17346,81935841367.08446,24216824.693691675
27,191160375188.6323,84920215401.8305,26968075.631306436
28,195453996162.78784,87892675783.62843,30008678.155886628
29,199606855498.35834,90853270071.90762,33369063.639480047
30,203623567910.7591,93802045636.23985,37082863.94947105
31,207508596827.03903,96739049657.09706,41187248.04761345
32,211266259345.7032,99664329126.60637,45723293.98949257
33,214900731033.9329,102577930849.30156,50736400.04751244
34,218416050567.53467,105479901442.87234,56276739.072064854
35,221816124218.77322,108370287338.91014,62399760.63827974
36,225104730197.07574,111249134783.65108,69166746.00401048
37,228285522847.4314,114116489838.71558,76645421.43325959
38,231362036711.15018,116972398381.84564,84910636.02339262
39,234337690453.49512,119816906107.63895,94045110.82006218
40,237215790662.55063,122650058528.27979,104140266.71723628
41,239999535523.5498,125471900974.26735,115297139.42823309
42,242692018372.7422,128282478595.14095,127627390.68509847
43,245296231134.75272,131081836360.2025,141254425.78675178
44,247815067647.25006,133870019059.236,156314628.68069515
45,250251326876.61945,136647071303.22394,172958726.93939996
46,252607716028.2134,139413037525.06158,191353300.29251418
47,254886853554.63614,142167961980.2676,211682447.81278512
48,257091272065.40503,144911888747.69193,234149630.4414584
49,259223421141.22122,147644861730.22134,258979707.29376227
50,261285670055.9785,150366924655.4819,286421186.12451184
51,263280310409.53326,153078121076.53845,316748710.4772451
52,265209558674.1625,155778494372.59177,350265808.4091165
53,267075558657.53897,158468087749.6719,387307930.30171454
54,268880383884.95978,161146944241.33044,428245806.16122687
55,270626039903.4773,163815106709.32834,473489156.00895095
56,272314466510.49075,166472617844.32208,523490790.4969783
57,273947539909.27637,169119520166.5464,578751142.789394
58,275527074793.8507,171755856026.49506,639823277.0655874
59,277054826365.48395,174381667605.59796,707318423.7724465
60,278532492283.1044,176996996916.89633,781912097.0241166
61,279961714549.7604,179601885805.71518,864350855.3743005
62,281344081337.23737,182196375950.33203,955459773.6251888
63,282681128750.85675,184780508862.6447,1056150700.4534032
64,283974342536.41724,187354325888.83484,1167431384.4980276
65,285225159731.17664,189917868210.0299,1290415560.2477114
66,286434970260.70764,192471176842.96158,1426334094.6697671
67,287605118483.4027,195014292640.6225,1576547306.1404862
68,288736904684.34375,197547256292.91965,1742558578.9686732
69,289831586520.1973,200070108327.32565,1926029409.771106
70,290890380416.74005,202582889109.52667,2128796036.289132
71,291914462920.5683,205085638844.06894,2352887815.0731635
72,292904972006.4929,207578397575.00168,2600547531.965114
73,293863008342.0729,210061205186.5176,2874253848.6529484
74,294789636510.6926,212534101403.59155,3176746109.9499435
75,295685886194.54175,214997125792.61572,3511051760.0783224
76,296552753318.8126,217450317762.033,3880516642.3485823
77,297391201158.38586,219893716562.96698,4288838485.483913
78,298202161408.23553,222327361289.85083,4740103911.73213
79,298986535218.741,224751290881.05206,5238829337.154668
80,299745194197.0583,227165544119.4957,5790006173.436561
81,300478981375.66205,229570159633.28528,6399150783.612251
82,301188712149.1348,231965175896.3202,7072359691.6809635
83,301875175180.2453,234350631228.91165,7816370598.667954
84,302539133276.321,236726563798.3961,8638629815.801062
85,303181324236.89075,239093011619.74512,9547366789.69622
86,303802461673.53784,241450012556.17438,10551676465.425219
87,304403235802.87506,243797604319.7493,11661610311.782913
