,t_acc=3Gyr,t_acc=10Gyr,t_acc=25Gyr
0,0.0,0.0,0.0
1,9.350153785849692,9.350153785849692,9.350153785849692
2,18.700307571699383,18.700307571699383,18.700307571699383
3,28.05046135754908,28.05046135754908,28.05046135754908
4,37.40061514339877,37.40061514339877,37.40061514339877
5,46.75076892924845,46.75076892924845,46.75076892924845
6,56.10092271509816,56.10092271509816,56.10092271509816
7,65.45107650094785,65.45107650094785,65.45107650094785
8,74.80123028679753,74.80123028679753,74.80123028679753
9,84.15138407264722,84.15138407264722,84.15138407264722
10,93.5015378584969,93.5015378584969,93.5015378584969
11,102.85169164434662,102.85169164434662,102.85169164434662
12,112.20184543019631,112.20184543019631,112.20184543019631
13,121.55199921604599,121.55199921604599,121.55199921604599
14,130.9021530018957,130.9021530018957,130.9021530018957
15,140.25230678774537,140.25230678774537,140.25230678774537
16,149.60246057359507,149.60246057359507,149.60246057359507
17,158.95261435944477,158.95261435944477,158.95261435944477
18,168.30276814529444,168.30276814529444,168.30276814529444
19,177.65292193114416,177.65292193114416,177.65292193114416
20,187.0030757169938,187.0030757169938,187.0030757169938
21,196.35322950284353,196.35322950284353,196.35322950284353
22,205.70338328869323,205.70338328869323,205.70338328869323
23,215.0535370745429,215.0535370745429,215.0535370745429
24,224.40369086039263,224.40369086039263,224.40369086039263
25,233.7538446462423,233.7538446462423,233.7538446462423
26,243.10399843209197,243.10399843209197,243.10399843209197
27,252.45415221794167,252.45415221794167,252.45415221794167
28,261.8043060037914,261.8043060037914,261.8043060037914
29,271.15445978964107,271.15445978964107,271.15445978964107
30,280.50461357549074,280.50461357549074,280.50461357549074
31,289.85476736134046,289.85476736134046,289.85476736134046
32,299.20492114719013,299.20492114719013,299.20492114719013
33,308.55507493303986,308.55507493303986,308.55507493303986
34,317.90522871888953,317.90522871888953,317.90522871888953
35,327.2553825047392,327.2553825047392,327.2553825047392
36,336.6055362905889,336.6055362905889,336.6055362905889
37,345.9556900764386,345.9556900764386,345.9556900764386
38,355.3058438622883,355.3058438622883,355.3058438622883
39,364.655997648138,364.655997648138,364.655997648138
40,374.0061514339876,374.0061514339876,374.0061514339876
41,383.3563052198374,383.3563052198374,383.3563052198374
42,392.70645900568707,392.70645900568707,392.70645900568707
43,402.05661279153674,402.05661279153674,402.05661279153674
44,411.40676657738646,411.40676657738646,411.40676657738646
45,420.7569203632361,420.7569203632361,420.7569203632361
46,430.1070741490858,430.1070741490858,430.1070741490858
47,439.4572279349355,439.4572279349355,439.4572279349355
48,448.80738172078526,448.80738172078526,448.80738172078526
49,458.15753550663493,458.15753550663493,458.15753550663493
50,467.5076892924846,467.5076892924846,467.5076892924846
51,476.8578430783343,476.8578430783343,476.8578430783343
52,486.20799686418394,486.20799686418394,486.20799686418394
53,495.55815065003367,495.55815065003367,495.55815065003367
54,504.90830443588334,504.90830443588334,504.90830443588334
55,514.258458221733,514.258458221733,514.258458221733
56,523.6086120075828,523.6086120075828,523.6086120075828
57,532.9587657934325,532.9587657934325,532.9587657934325
58,542.3089195792821,542.3089195792821,542.3089195792821
59,551.6590733651318,551.6590733651318,551.6590733651318
60,561.0092271509815,561.0092271509815,561.0092271509815
61,570.3593809368313,570.3593809368313,570.3593809368313
62,579.7095347226809,579.7095347226809,579.7095347226809
63,589.0596885085306,589.0596885085306,589.0596885085306
64,598.4098422943803,598.4098422943803,598.4098422943803
65,607.7599960802299,607.7599960802299,607.7599960802299
66,617.1101498660797,617.1101498660797,617.1101498660797
67,626.4603036519293,626.4603036519293,626.4603036519293
68,635.8104574377791,635.8104574377791,635.8104574377791
69,645.1606112236287,645.1606112236287,645.1606112236287
70,654.5107650094784,654.5107650094784,654.5107650094784
71,663.8609187953281,663.8609187953281,663.8609187953281
72,673.2110725811777,673.2110725811777,673.2110725811777
73,682.5612263670275,682.5612263670275,682.5612263670275
74,691.9113801528772,691.9113801528772,691.9113801528772
75,701.2615339387269,701.2615339387269,701.2615339387269
76,710.6116877245767,710.6116877245767,710.6116877245767
77,719.9618415104263,719.9618415104263,719.9618415104263
78,729.311995296276,729.311995296276,729.311995296276
79,738.6621490821256,738.6621490821256,738.6621490821256
80,748.0123028679752,748.0123028679752,748.0123028679752
81,757.3624566538249,757.3624566538249,757.3624566538249
82,766.7126104396748,766.7126104396748,766.7126104396748
83,776.0627642255245,776.0627642255245,776.0627642255245
84,785.4129180113741,785.4129180113741,785.4129180113741
85,794.7630717972238,794.7630717972238,794.7630717972238
86,804.1132255830735,804.1132255830735,804.1132255830735
87,813.4633793689233,813.4633793689233,813.4633793689233
88,822.8135331547729,822.8135331547729,822.8135331547729
89,832.1636869406226,832.1636869406226,832.1636869406226
90,841.5138407264722,841.5138407264722,841.5138407264722
91,850.8639945123218,850.8639945123218,850.8639945123218
92,860.2141482981716,860.2141482981716,860.2141482981716
93,869.5643020840213,869.5643020840213,869.5643020840213
94,878.914455869871,878.914455869871,878.914455869871
95,888.2646096557206,888.2646096557206,888.2646096557206
96,897.6147634415705,897.6147634415705,897.6147634415705
97,906.9649172274202,906.9649172274202,906.9649172274202
98,916.3150710132699,916.3150710132699,916.3150710132699
99,925.6652247991195,925.6652247991195,925.6652247991195
100,935.0153785849692,935.0153785849692,935.0153785849692
101,944.365532370819,944.365532370819,944.365532370819
102,953.7156861566687,953.7156861566687,953.7156861566687
103,963.0658399425182,963.0658399425182,963.0658399425182
104,972.4159937283679,972.4159937283679,972.4159937283679
105,981.7661475142176,981.7661475142176,981.7661475142176
106,991.1163013000673,991.1163013000673,991.1163013000673
107,1000.466455085917,1000.466455085917,1000.466455085917
108,1009.8166088717667,1009.8166088717667,1009.8166088717667
109,1019.1667626576163,1019.1667626576163,1019.1667626576163
110,1028.516916443466,1028.516916443466,1028.516916443466
111,1037.867070229316,1037.867070229316,1037.867070229316
112,1047.2172240151656,1047.2172240151656,1047.2172240151656
113,1056.5673778010153,1056.5673778010153,1056.5673778010153
114,1065.917531586865,1065.917531586865,1065.917531586865
115,1075.2676853727146,1075.2676853727146,1075.2676853727146
116,1084.6178391585643,1084.6178391585643,1084.6178391585643
117,1093.967992944414,1093.967992944414,1093.967992944414
118,1103.3181467302636,1103.3181467302636,1103.3181467302636
119,1112.6683005161133,1112.6683005161133,1112.6683005161133
120,1122.018454301963,1122.018454301963,1122.018454301963
