,t_acc=3Gyr,t_acc=10Gyr,t_acc=25Gyr
0,0.0,0.0,0.0
1,40.29570538790161,40.29570538790161,40.29570538790161
2,80.59141077580323,80.59141077580323,54.23810367497262
3,120.88711616370487,120.45563003197248,60.2784396493394
4,161.18282155160645,129.37344626429237,65.04911974724213
5,180.10368051012222,136.7275886366978,69.07544786685972
6,187.74293373928393,143.03262695123684,72.60789434068128
7,194.33724018756314,148.57837567417732,75.78711828182516
8,200.13349373922466,153.54565499017548,78.7006393479638
9,205.297511041699,158.0555481236564,81.40691338592893
10,209.94659784932495,162.19346273646528,83.94707458092925
11,214.16711904111796,166.02209501448985,86.3512522936746
12,218.02470253268302,169.58894855986324,88.64222912375827
13,221.5705164970305,172.93095362766744,90.83768486480149
14,224.84531413572853,176.07743954316754,92.9516383085708
15,227.8821413147536,179.05212178396678,94.99540967713145
16,230.70820801836254,181.87447352716293,96.97828394982767
17,233.34621755272104,184.56069845286936,98.90798065910244
18,235.8153330272975,187.12443710205883,100.79099451832867
19,238.13189460590004,189.57729035106513,102.63284749480034
20,240.30996144721692,191.9292143817148,104.43827873136551
21,242.36172775617214,194.18882347222646,106.21138993701817
22,244.2978467605618,196.36362544121596,107.95575828023402
23,246.12768622999448,198.4602070733137,109.6745251743535
24,247.85953233890365,200.48438184355896,111.37046691241856
25,249.50075402719705,202.4413088423702,113.04605145284388
26,251.05793678326685,204.335589432186,114.70348450875656
27,252.53699249357302,206.17134649369765,116.34474728389655
28,253.94325036768345,207.95228992067038,117.97162761807671
29,255.2815327585713,209.68177115123711,119.58574588420862
30,256.55621882225375,211.36282888248488,121.18857666933744
31,257.77129830827664,212.99822763779287,122.78146704180584
32,258.9304172809222,214.5904904970287,124.36565203342072
33,260.03691719687583,216.14192702643734,125.94226783385817
34,261.0938684776636,217.65465723528257,127.51236309357148
35,262.1040994924138,219.130632223845,129.0769086533363
36,263.0702216924329,220.57165206053583,130.63680595761022
37,263.9946515020201,221.97938132607493,132.1928943609595
38,264.8796294612254,223.35536268357754,133.74595749885034
39,265.72723702943654,224.70102877026926,135.2967288638417
40,266.53941138889695,226.01771265585148,136.84589670393032
41,267.3179585308307,227.30665707157777,138.39410834019196
42,268.0645648609566,228.56902258081163,139.94197398494185
43,268.78080752364843,229.80589483463606,141.4900701286387
44,269.46816361315297,231.01829103374786,143.03894255308876
45,270.1280184147985,232.2071656994282,144.58910901970913
46,270.7616727979859,233.3734158410977,146.14106167432053
47,271.3703498651303,234.5178855952254,147.69526920387267
48,271.95520094596844,235.64137039971425,149.25217877543668
49,272.5173110142491,236.74462075894039,150.81221778354245
50,273.057703593364,237.82834564708165,152.37579542835718
51,273.57734520861436,238.89321559099182,153.94330414416856
52,274.0771494362835,239.93986546845835,155.51512089506627
53,274.557980593263,240.9688970530632,157.09160835252584
54,275.0206571054882,241.98088133292285,158.6731159677283
55,275.46595458872616,242.97636062719656,160.2599809498474
56,275.89460867119936,243.95585052134302,161.85252916015875
57,276.3073175840301,244.9198416395944,163.45107593063824
58,276.70474454245266,245.86880127094537,165.0559268146913
59,277.0875199381141,246.80317486307095,166.6673782767657
60,277.4562433604906,247.72338739695002,168.28571832682732
61,277.8114854634496,248.62984465354333,169.91122710500673
62,278.1537896912412,249.52293438262734,171.5441774211355
63,278.4836738766687,250.403027382794,173.18483525337837
64,278.8016317228466,251.270478500666,174.8334602097153
65,279.10813417876454,252.12562755653497,176.4903059556319
66,279.4036307178368,252.9688002028856,178.1556206110268
67,279.6885505276869,253.80030872161282,179.82964711903705
68,279.9633036186048,254.62045276515678,181.51262358920994
69,280.2282818573824,255.42952004626596,183.20478361720717
70,280.48385993259143,256.2277869806403,184.90635658301457
71,280.7303962567913,257.01551928629914,186.6175679294385
72,280.96823381064075,257.79297254315486,188.338639422501
73,281.19770093342987,258.5603927159498,190.06978939519385
74,281.41911206413823,259.3180166434225,191.81123297591682
75,281.63276843675624,260.06607249631105,193.56318230280309
76,281.838958733277,260.80478020656665,195.32584672502733
77,282.0379596974685,261.53435186994074,197.09943299209326
78,282.23003671226854,262.25499212392333,198.88414543201088
79,282.41544434340244,262.9668985028356,200.680186119193
80,282.5944268516074,263.6702617717306,202.48775503283107
81,282.7672186756474,264.3652662406153,204.30705020644464
82,282.93404488812683,265.0520900603809,206.1382678692414
83,283.0951216259472,265.73090550171827,207.9816025798716
84,283.2506564971045,266.4018792181878,209.83724735311344
85,283.4008489653925,267.0651724945225,211.705393779982
86,283.5458907144532,267.7209414811574,213.58623214171513
87,283.68596599250725,268.36933741589957,215.47995151805495
88,283.82125193899475,269.01050683358415,217.3867398902086
89,283.95191889426513,269.6445917644965,219.30678423884535
90,284.0781306933694,270.2717299222815,221.240270637457
91,284.2000449449324,270.89205488200787,223.18738434138572
92,284.3178132960109,271.5056962490055,225.14830987280016
93,284.4315816837784,272.1127798190494,227.1232311018796
94,284.541490574819,272.7134277304218,229.1123313244479
95,284.647675192757,273.307758608346,231.11579333627984
96,284.75026573489833,273.89588770225146,233.1337995042888
97,284.8493875785157,274.47792701629663,235.16653183478746
98,284.9451614773634,275.05398543354653,237.21417203900234
99,285.0377037489717,275.6241688341756,239.27690159600772
100,285.12712645323154,276.18858020804066,241.35490181323564
101,285.21353756274925,276.74731976194573,243.44835388470653
102,285.29704112541805,277.30048502189874,245.5574389471151
103,285.3777374196251,277.84817093064163,247.6823381338992
104,285.45572310248696,278.39046994071526,249.82323262740806
105,285.5310913514804,278.92747210330526,251.98030370928063
106,285.60393199981394,279.45926515309765,254.1537328091376
107,285.6743316658626,279.9859345893604,256.34370155168267
108,285.7423738769714,280.507563753452,258.55039180230466
109,285.80813918791137,281.0242339029459,260.7739857112636
110,285.871705294258,281.5360242825489,263.01466575654194
111,285.93314714094373,282.04301219197976,265.27261478543426
112,285.99253702622343,282.54527305096434,267.5480160549456
113,286.0499447012754,283.04288046149514,269.8410532710652
114,286.1054374656514,283.53590626749275,272.1519106269766
115,286.1590802587722,284.0244206120002,274.48077284026203
116,286.2109357476597,284.5084919920326,276.8278251891574
117,286.2610644110804,284.98818731119707,279.1932535479077
118,286.30952462027005,285.4635719301933,281.5772444212732
119,286.356372716397,285.9347097152956,283.9799849782307
120,286.4016630849148,286.4016630849148,286.4016630849148
