,t_acc=3Gyr,t_acc=10Gyr,t_acc=25Gyr
0,1.4438763258743188,1.4438763258743188,1.4438763258743188
1,1.4438763258743188,1.4438763258743188,1.4438763258743188
2,1.4438763258743188,1.4438763258743188,2.145429544980372
3,1.4438763258743188,1.4490484594672952,2.895662962534981
4,1.4438763258743188,1.7988858370562202,3.577728047363107
5,1.6152367036365873,2.127661857571197,4.211483011745431
6,1.8594153362318488,2.4406465692823915,4.807908195574712
7,2.095707981212989,2.7411398425912745,5.373922568126619
8,2.3257282509566917,3.0313858140874186,5.914260979431568
9,2.550630705355301,3.3130006609214546,6.432354619730448
10,2.771276869451993,3.587198525906837,6.930797211748809
11,2.9883306473441293,3.8549216321364574,7.411614174480856
12,3.2023168586747977,4.116920273737746,7.876428508506883
13,3.4136590351907348,4.373804571739515,8.326568391716561
14,3.622704852653763,4.626079370130022,8.763139901976922
15,3.8297438343557384,4.874168577085856,9.187077866458802
16,4.03502003114629,5.118432634610081,9.599182443623887
17,4.238741326606182,5.359181364392903,10.000146086866145
18,4.441086410062751,5.596683613379485,10.390573838434618
19,4.642210098170366,5.831174629560473,10.770998884075158
20,4.842247461870349,6.06286179323208,11.141894667500646
21,5.041317072772969,6.291929134112573,11.50368446028687
22,5.23952358950787,6.518540936957434,11.85674901791971
23,5.436959841898766,6.742844652568547,12.201432774699295
24,5.633708527887695,6.964973272309785,12.538048908011113
25,5.829843608173545,7.185047283173376,12.866883516994724
26,6.0254314622598155,7.4031762912547885,13.18819909981417
27,6.220531854270453,7.6194603804265775,13.502237469773265
28,6.415198745677093,7.833991257578334,13.809222218294643
29,6.609480983771915,8.046853224350825,14.10936080885147
30,6.803422888490589,8.258124006706854,14.402846367957629
31,6.997064755467411,8.467875467166063,14.689859225658193
32,7.190443289588341,8.67617421953605,14.9705682474739
33,7.383591980511993,8.8830821621067,15.245131991626256
34,7.576541429448175,9.088656942256506,15.513699719016824
35,7.769319634769191,9.29295236304401,15.776412278427104
36,7.961952242670553,9.496018740472852,16.033402885428462
37,8.15446276801343,9.697903218613174,16.284797810310064
38,8.346872789610071,9.898650048550909,16.53071698777068
39,8.539202123508828,10.098300836155886,16.77127455904308
40,8.731468977262253,10.296894762861157,17.006579355426545
41,8.923690087692965,10.49446878299179,17.236735330814042
42,9.115880844286128,10.691057800642817,17.461841949655742
43,9.308055400018718,10.886694828660309,17.681994535851867
44,9.500226771170711,11.081411131908647,17.897284587277625
45,9.692406927442404,11.275236356697537,18.10780005998234
46,9.884606873516805,11.468198647982264,18.31362562554973
47,10.076836723050018,11.660324755731764,18.5148429046377
48,10.269105765940951,11.851640131673845,18.711530679319583
49,10.461422529619801,12.042169017469472,18.903765086511324
50,10.653794834999731,12.231934525234193,19.091619794481378
51,10.84622984765492,12.420958711209867,19.27516616419376
52,11.038734124718461,12.609262643291682,19.45447339702288
53,11.231313657933885,12.796866463030781,19.629608670196546
54,11.42397391324232,12.983789442659555,19.800637261165644
55,11.616719867242791,13.1700500376236,19.967622661962526
56,11.809556040824427,13.355665935049192,20.130626684491027
57,12.002486530235597,13.54065409852738,20.28970955758762
58,12.195515035825908,13.725030809554054,20.444930016602626
59,12.388644888671015,13.908811705928684,20.596345386170793
60,12.581879075268072,14.092011817382499,20.74401165677133
61,12.775220260469684,14.274645598678577,20.887983555615556
62,12.968670808806989,14.456726960401559,21.02831461234658
63,13.162232804337211,14.638269297632705,21.165057219987347
64,13.355908069137369,14.819285516686602,21.2982626915309
65,13.549698180554005,14.999788060068653,21.42798131252913
66,13.743604487308065,15.17978892979714,21.554262390002602
