,t_acc=3Gyr,t_acc=10Gyr,t_acc=25Gyr
0,0.0,0.0,0.0
1,333955605.4543107,104717647.92520444,6323933.473937796
2,656962843.8959361,209017261.88401926,12862217.390827022
3,969380645.4889078,312900510.6724946,19622117.183263175
4,1271556173.2668211,416369056.42482305,26611144.546504326
5,1563825208.905267,519424554.6399496,33837065.785571985
6,1846512525.8471222,622068654.2080384,41307910.44527805
7,2119932250.1953433,724302997.4368764,49031980.232767105
8,2384388209.774295,826129220.0781327,57017858.242489874
9,2640174271.7474747,927548951.3535447,65274418.49385774
10,2887574669.166823,1028563813.9809787,73810835.79217736
11,3126864316.816464,1129175424.2003858,82636595.92382284
12,3358309116.7018633,1229385391.79968,91761506.19697393
13,3582166253.5238557,1329195320.1404803,101195706.3396347
14,3798684480.465892,1428606806.1837656,110949679.76704076
15,4008104395.6120443,1527621440.5154388,121034265.23097707
16,4210658709.302979,1626240807.3717597,131460668.86395088
17,4406572502.726935,1724466484.6647,142240476.63160267
18,4596063478.03309,1822300044.0071933,153385667.2071935
19,4779342200.245242,1919743050.7382767,164908625.2824745
20,4956612331.244603,2016797063.9481368,176822155.32972914
21,5128070856.081741,2113463636.5030534,189139495.830283
22,5293908301.869114,2209744315.0702515,201874333.98528838
23,5454308949.497473,2305640640.142642,215040820.92513475
24,5609451038.411363,2401154146.0634723,228653587.43438217
25,5759506964.671288,2496286361.050872,242727760.20969427
26,5904643472.522627,2591038807.222313,257278978.66883522
27,6045021839.684176,2685413000.618953,272323412.32940966
28,6180798056.5622015,2779410451.2299047,287877778.7766567
29,6312122999.589165,2873032663.016379,303959362.24026483
30,6439142598.879724,2966281133.9357605,320586032.80084985
31,6561998000.3903265,3059157355.965575,337776266.24743897
32,6680825722.762563,3151662815.1273603,355549164.6080249
33,6795757809.024595,3243798991.5104313,373924477.3760082
34,6906921973.31922,3335567359.2955756,392922623.4561097
35,7014441742.821608,3426969386.7786365,412564713.8541436
36,7118436595.00443,3518006536.3940077,432872575.13586277
37,7219022090.4029045,3608680264.738021,453868773.6809438
38,7316310001.0272665,3698992022.5922637,475576640.75906396
39,7410408434.565405,3788943254.9467883,498020298.45593446
40,7501421954.513627,3878535401.0232334,521224686.4781001
41,7589451696.369089,3967769894.2978473,545215589.8662905
42,7674595480.012965,4056648162.524425,570019667.6481164
43,7756947918.409278,4145171627.757155,595664482.4619567
44,7836600522.740147,4233341706.373371,622178531.1849469
