,t_acc=3Gyr,t_acc=10Gyr,t_acc=25Gyr
0,0.0,0.0,0.0
1,21.965208000120608,21.965208000120608,21.726036521197944
2,34.384343552487,27.86506012015211,25.823854974183757
3,37.89650173245682,30.799395521878118,28.564531375672797
4,40.55640237352695,33.055001081429225,30.679278868197404
5,42.709313225459134,34.90807354106782,32.423220853158846
6,44.52086564931164,36.490793027939795,33.91838106038757
7,46.084622141164076,37.87764868356126,35.23348533036634
8,47.459130467539886,39.11514238556977,36.41141288622985
9,48.683711952206835,40.23443135546283,37.48087708543791
10,49.7861841733011,41.25750551107772,38.462131276346724
11,50.787027471141684,42.200516653319255,39.37004306762222
12,51.70180467707086,43.07570983077428,40.215877338566685
13,52.54264967709302,43.89261018620731,41.008391632764564
14,53.319226578270154,44.658786876648705,41.754541029289726
15,54.039371790368016,45.3803638933054,42.45994935414273
16,54.70953781750644,46.06237273816865,43.1292344253371
17,55.33510846201269,46.70900263426382,43.76623874096841
18,55.92062801327797,47.323782252443024,44.374196983056066
19,56.469971334782386,47.909714422723866,44.95586015291009
20,56.98647237844963,48.46937780305098,45.51358923330972
21,57.47302284597152,49.005004840942036,46.04942699154107
22,57.93214901577566,49.51854241094523,46.56515381196936
23,58.36607233611512,50.01169958279983,47.06233166738234
24,58.776757768607084,50.48598568739053,47.542339149964675
25,59.16595276428513,50.94274096978872,48.0063996728527
26,59.53521898855051,51.38316150928063,48.45560439103615
27,59.885958370613395,51.808319656128745,48.890930993601295
28,60.219434665217904,52.21918092653864,49.3132592350007
29,60.53679143246804,52.61661807328552,49.723383866460836
30,60.83906713390704,53.00142288457291,50.12202547661886
31,61.1272078882514,53.37431614090119,50.50983963727977
32,61.40207831359791,53.735956067271175,50.88742466496912
33,61.66447079419884,54.08694554773208,51.25532824415338
34,61.9151134417414,54.427838315297265,51.61405310825494
35,62.15467696824365,54.75914428843836,51.96406193606406
36,62.38378064640177,55.081334192714095,52.30578159107062
37,62.602997500720264,55.394843580393804,52.6396068075696
38,62.812858846975224,55.70007634056607,52.965903408635825
39,63.0138582769728,55.99740777596551,53.28501112609397
40,63.20645516901651,56.28718730969333,53.59724608058777
41,63.39107779111647,56.569740874454276,53.90290297013905
42,63.56812605309057,56.84537302835569,54.20225700769218
43,63.73797395480864,57.11436883430544,54.49556564169036
44,63.900971770516385,57.3769955342884,54.78307008843214
45,64.05744800313406,57.63350404504777,55.0649967005843
46,64.20771113741084,57.88413029775716,55.34155819260224
47,64.35205121663739,58.12909644098536,55.61295474078858
48,64.49074126412012,58.36861192350979,55.879374973196114
49,64.62403856768097,58.602874471227246,56.14099686245917
50,64.75218584296574,58.83207097046598,56.39798853285009
51,64.87541228924296,59.05637826835636,56.6505089913439
52,64.99393454959028,59.275963899519994,56.89870879118971
53,65.10795758584268,59.49098674714516,57.14273063539245
54,65.21767547737451,59.7015976454983,57.38270992657266
55,65.32327215166927,59.907939930047306,57.61877526886978
56,65.42492205366943,60.11014994062122,57.85104892686381
57,65.52279076006732,60.30835748238239,58.079647245895075
58,65.61703554397977,60.502686248826606,58.304681037647086
59,65.70780589482435,60.69325421053989,58.52625593441021
60,65.79524399767286,60.88017397301785,58.74447271505632
61,65.87948517588296,61.063553106484676,58.95942760541548
62,65.96065830039512,61.24349445032628,59.171212555450104
63,66.03888616871878,61.420096394470015,59.37991549536331
64,66.11428585631228,61.59345313979536,59.58562057255016
65,66.18696904278075,61.76365493944213,59.78840837110107
66,66.25704231506772,61.93078832269017,59.988356115389976
67,66.3246074495978,62.094936302915,60.18553785912432
68,66.389761675133,62.25617857097322,60.38002466109583
69,66.45259791793397,62.414591675238434,60.57188474874918
70,66.5132050306634,62.5702491893898,60.76118367057663
71,66.57166800633321,62.72322186894996,60.947984438250586
72,66.62806817847496,62.87357779747499,61.13234765931945
73,66.68248340860455,63.02138252321526,61.31433166121546
74,66.73498826195481,63.16669918699071,61.49399260725435
75,66.78565417236216,63.30958864195701,61.67138460524499
76,66.83454959711534,63.450109565878364,61.84655980927195
77,66.88174016250385,63.588318566468836,62.01956851516407
78,66.92728880073972,63.72427028031491,62.19045925011763
79,66.97125587886973,63.85801746584797,62.359278856902165
80,67.01369932024278,63.98961109079595,62.52607257304076
81,67.05467471905096,64.11910041450705,62.6908841053238
82,67.09423544841984,64.24653306550631,62.85375569998523
83,67.13243276248593,64.37195511461607,63.01472820884368
84,67.16931589286354,64.4954111439448,63.17384115168627
85,67.2049321398722,64.61694431202454,63.3311327751505
86,67.23932695886677,64.7365964153548,63.486640108339934
87,67.27254404198582,64.85440794659122,63.640399015390486
88,67.30462539561043,64.97041814959839,63.79244424518764
89,67.33561141380312,65.08466507156992,63.94280947841983
90,67.36554094797714,65.19718561240336,64.09152737213869
91,67.39445137302734,65.30801557150377,64.23862960198475
92,67.422378650138,65.41718969217669,64.3841469022252
93,67.44935738646673,65.52474170375989,64.52810910373934
94,67.47542089188995,65.6307043616323,64.67054517007824
95,67.50060123298233,65.73510948522865,64.81148323171546
96,67.52492928439068,65.83798799417947,64.95095061859767
97,67.54843477775178,65.93936994268756,65.08897389109647
98,67.5711463482934,66.03928455224438,65.22557886945562
99,67.5930915792488,66.13776024278299,65.36079066182127
100,67.6142970442059,66.2348246623573,65.49463369093726
101,67.63478834750464,66.33050471543156,65.62713171958163
102,67.65459016278882,66.4248265898584,65.75830787481543
103,67.67372626981151,66.51781578261878,65.88818467111086
