,t_acc=3Gyr,t_acc=10Gyr,t_acc=25Gyr
0,0.0,0.0,0.0
1,333955605.4543107,142388148.75960582,104717647.92520444
2,656962843.8959361,283359511.76690763,209017261.88401926
3,969380645.4889078,422928186.2756785,312900510.6724946
4,1271556173.2668211,561108129.2696794,416369056.42482305
5,1563825208.905267,697913158.8583589,519424554.6399496
6,1846512525.8471222,833356955.6586814,622068654.2080384
7,2119932250.1953433,967453064.1631964,724302997.4368764
8,2384388209.774295,1100214894.0945034,826129220.0781327
9,2640174271.7474747,1231655721.746228,927548951.3535447
10,2887574669.166823,1361788691.3106718,1028563813.9809787
11,3126864316.816464,1490626816.193234,1129175424.2003858
12,3358309116.7018633,1618182980.3137698,1229385391.79968
13,3582166253.5238557,1744469939.3949873,1329195320.1404803
14,3798684480.465892,1869500322.2380342,1428606806.1837656
15,4008104395.6120443,1993286631.985389,1527621440.5154388
16,4210658709.302979,2115841247.37118,1626240807.3717597
17,4406572502.726935,2237176423.9590755,1724466484.6647
18,4596063478.03309,2357304295.3678484,1822300044.0071933
19,4779342200.245242,2476236874.4847445,1919743050.7382767
20,4956612331.244603,2593986054.6667876,2016797063.9481368
21,5128070856.081741,2710563610.93012,2113463636.5030534
22,5293908301.869114,2825981201.127516,2209744315.0702515
23,5454308949.497473,2940250367.114179,2305640640.142642
24,5609451038.411363,3053382535.90193,2401154146.0634723
25,5759506964.671288,3165389020.801924,2496286361.050872
26,5904643472.522627,3276281022.5559945,2591038807.222313
27,6045021839.684176,3386069630.456723,2685413000.618953
28,6180798056.5622015,3494765823.456392,2779410451.2299047
29,6312122999.589165,3602380471.2648826,2873032663.016379
30,6439142598.879724,3708924335.436652,2966281133.9357605
31,6561998000.3903265,3814408070.446908,3059157355.965575
32,6680825722.762563,3918842224.7570524,3151662815.1273603
33,6795757809.024595,4022237241.8695464,3243798991.5104313
34,6906921973.31922,4124603461.372264,3335567359.2955756
35,7014441742.821608,4225951119.972459,3426969386.7786365
36,7118436595.00443,4326290352.520451,3518006536.3940077
37,7219022090.4029045,4425631193.023108,3608680264.738021
38,7316310001.0272665,4523983575.647267,3698992022.5922637
39,7410408434.565405,4621357335.713151,3788943254.9467883
40,7501421954.513627,4717762210.677909,3878535401.0232334
41,7589451696.369089,4813207841.109377,3967769894.2978473
42,7674595480.012965,4907703771.650139,4056648162.524425
43,7756947918.409278,5001259451.971992,4145171627.757155
44,7836600522.740147,5093884237.720932,4233341706.373371
45,7913641804.094284,5185587391.452722,4321159809.096207
46,7988157371.821771,5276378083.559156,4408627341.017182
47,8060230028.664351,5366265393.185103,4495745701.618677
48,8129939862.767013,5455258309.136433,4582516284.796316
49,8197364336.673034,5543365730.7789,4668940478.881282
50,8262578373.401468,5630596468.928091,4755019666.662522
51,8325654439.702635,5716959246.730516,4840755225.408878
52,8386662626.584192,5802462700.535922,4926148526.891125
53,8445670727.19725,5887115380.760945,5011200937.403899
54,8502744312.169062,5970925752.744151,5095913817.787587
55,8557946802.466026,6053902197.59258,5180288523.450082
56,8611339539.867952,6136053013.019863,5264326404.388476
57,8662981855.131903,6217386414.176003,5348028805.210653
58,8712931133.921364,6297910534.468895,5431397065.156817
59,8761242880.573994,6377633426.377671,5514432518.120904
60,8807970779.778826,6456563062.2579565,5597136492.671927
61,8853166756.23144,6534707335.139116,5679510312.0752535
62,8896881032.333412,6612074059.5135565,5761555294.313744
63,8939162184.000156,6688670972.11819,5843272752.108866
64,8980057194.639153,6764505732.708107,5924663992.941686
65,9019611507.358574,6839585924.822562,6005730319.073799
