,t_acc=3Gyr,t_acc=10Gyr,t_acc=25Gyr
0,0.0,0.0,0.0
1,1048620601.1265358,447098787.1051622,19857151.10816468
2,2062863329.8332393,889748866.9480897,40387362.60719685
3,3043855226.8351703,1327994504.9056304,61613447.95544636
4,3992686384.0578184,1761879525.906793,83558993.87602358
5,4910411155.962539,2191447318.815246,106248386.56669602
6,5798049331.159964,2616740840.768259,129706838.79817306
7,6656587265.613378,3037802621.4724364,153960417.9308887
8,7486978978.691285,3454674767.4567404,179036074.8814182
9,8290147213.287071,3867398966.283155,204961674.0707133
10,9066984461.183825,4276016490.715509,231766024.38743693
11,9818353954.803698,4680568202.846754,259478911.2008037
12,10545090626.443851,5081094558.185236,288131129.4584982
13,11248002036.064907,5477635609.700259,317754517.90645295
14,11927869268.6629,5870231011.827427,348381994.468508
15,12585447802.221819,6258920024.43412,380047592.82526803
16,13221468347.211355,6643741516.745504,412786500.2328058
17,13836637658.562576,7024733971.231496,446635096.6232324
18,14431639321.023903,7401935487.455042,481630995.03058755
19,15007134508.77006,7775383785.882096,517813083.38696986
20,15563762720.108055,8145116211.653711,555221567.7353495
21,16102142488.096668,8511169738.320575,593898016.9070886
22,16622872067.869019,8873580971.540398,633885408.7138056
23,17126530101.422064,9232386152.738522,675228177.704923
24,17613676260.61168,9587621162.732058,717972264.54396
25,18084851869.06784,9939321525.31804,762165167.05844
26,18540580503.72105,10287522410.825819,807855993.0201426
27,18981368576.608315,10632258639.634108,855095514.7143463
28,19407705897.605316,10973564685.653069,903936225.358702
29,19820066218.709976,11311474679.771729,954432397.4344316
30,20218907760.48233,11646022413.271086,1006640142.9946686
31,20604673721.225624,11977241341.203289,1060617476.0169582
32,20977792769.47445,12305164585.737143,1116424376.869198
33,21338679520.33723,12629824939.470373,1174122858.9606657
34,21687734996.22235,12951254868.708906,1233777037.6521845
35,22025347072.45985,13269486516.713518,1295453201.502011
36,22351890908.31391,13584551706.914211,1359219885.926609
37,22667729363.865124,13896481946.092554,1425147949.3581636
38,22973213403.22562,14205308427.532415,1493310651.983461
39,23268682484.535374,14511062034.13929,1563783737.1516342
40,23554464937.17279,14813773341.52863,1636645515.5412343
41,23830878326.59894,15113472621.08344,1711976952.180152
42,24098229807.24071,15410189842.981432,1789861756.4150853
43,24356816463.805134,15703954679.192049,1870386474.9305441
44,24606925641.40406,15994796506.443724,1953640587.9207332
45,24848835264.856052,16282744409.161543,2039716608.5211966
46,25082814147.520363,16567827182.37575,2128710185.6107101
47,25309122290.006065,16850073334.601221,2220720210.097651
48,25528011169.08842,17129511090.688395,2315848924.8089647
49,25739724017.153328,17406168394.64574,2414202038.1038175
50,25944496092.480614,17680072912.4342,2515888841.3382125
51,26142554940.666275,17951252034.733818,2621022330.311071
52,26334120647.474365,18219732879.682793,2729719330.826741
53,26519406083.39937,18485542295.589367,2842100628.5134764
54,26698617140.210857,18748706863.61663,2958291103.042105
55,26871952959.743324,19009252900.440697,3078419866.8940783
56,27039606155.18537,19267206460.882366,3202620408.8330603
57,27201763025.114174,19522593340.512646,3331030742.2395105
58,27358603760.51308,19775439078.232327,3463793558.4730887
59,27510302645.00234,20025768958.825882,3601056385.433285
60,27657028248.505512,20273608015.48998,3742971751.4944916
61,27798943614.566723,20518981032.336823,3889697354.997665
62,27936206441.526913,20761912546.872562,4041396239.4869237
63,28068969257.760494,21002426852.451115,4198236974.885829
