,t_acc=3Gyr,t_acc=10Gyr,t_acc=25Gyr
0,0.0,0.0,0.0
1,333955605.4543107,43317502.603764944,6323933.473937796
2,656962843.8959361,87070353.3463674,12862217.390827022
3,969380645.4889078,131262927.54934186,19622117.183263175
4,1271556173.2668211,175899644.50693476,26611144.546504326
5,1563825208.905267,220984967.92804104,33837065.785571985
6,1846512525.8471222,266523406.3825725,41307910.44527805
7,2119932250.1953433,312519513.7523246,49031980.232767105
8,2384388209.774295,358977889.6863639,57017858.242489874
9,2640174271.7474747,405903180.0609992,65274418.49385774
10,2887574669.166823,453300077.44437295,73810835.79217736
11,3126864316.816464,501173321.5657202,82636595.92382284
12,3358309116.7018633,549527699.7893488,91761506.19697393
13,3582166253.5238557,598368047.5933753,101195706.3396347
14,3798684480.465892,647699249.0532821,110949679.76704076
15,4008104395.6120443,697526237.3303226,121034265.23097707
16,4210658709.302979,747853995.1648493,131460668.86395088
17,4406572502.726935,798687555.3745835,142240476.63160267
18,4596063478.03309,850032001.3579094,153385667.2071935
19,4779342200.245242,901892467.6022118,164908625.2824745
20,4956612331.244603,954274140.197332,176822155.32972914
21,5128070856.081741,1007182257.354181,189139495.830283
22,5293908301.869114,1060622109.9285656,201874333.98528838
23,5454308949.497473,1114599041.9502761,215040820.92513475
24,5609451038.411363,1169118451.1574957,228653587.43438217
25,5759506964.671288,1224185789.5365772,242727760.20969427
26,5904643472.522627,1279806563.8672497,257278978.66883522
27,6045021839.684176,1335986336.2732956,272323412.32940966
28,6180798056.5622015,1392730724.7787733,287877778.7766567
29,6312122999.589165,1450045403.8698199,303959362.24026483
30,6439142598.879724,1507936105.0621076,320586032.80084985
31,6561998000.3903265,1566408617.4739964,337776266.24743897
32,6680825722.762563,1625468788.4054565,355549164.6080249
33,6795757809.024595,1685122523.9227965,373924477.3760082
34,6906921973.31922,1745375789.449281,392922623.4561097
35,7014441742.821608,1806234610.3616729,412564713.8541436
36,7118436595.00443,1867705072.5927804,432872575.13586277
37,7219022090.4029045,1929793323.2400522,453868773.6809438
38,7316310001.0272665,1992505571.1802914,475576640.75906396
39,7410408434.565405,2055848087.6905553,498020298.45593446
40,7501421954.513627,2119827207.0752778,521224686.4781001
41,7589451696.369089,2184449327.2997155,545215589.8662905
42,7674595480.012965,2249720910.6297417,570019667.6481164
43,7756947918.409278,2315648484.2780824,595664482.4619567
44,7836600522.740147,2382238641.0570436,622178531.1849469
45,7913641804.094284,2449498040.0377936,649591276.5991073
46,7988157371.821771,2517433407.2162805,677933180.1307994
47,8060230028.664351,2586051536.185836,707235735.6998888
48,8129939862.767013,2655359288.816539,737531504.7162309
49,8197364336.673034,2725363595.941408,768854152.2623622
50,8262578373.401468,2796071458.0494933,801238484.5026155
51,8325654439.702635,2867489945.98593,834720487.3602136
52,8386662626.584192,2939626201.6590257,869337366.5053316
53,8445670727.19725,3012487438.7544622,905127588.6985594
54,8502744312.169062,3086080943.456668,942130924.5357023
55,8557946802.466026,3160414075.1774397,980388492.6414262
56,8611339539.867952,3235494267.2918954,1019942805.3608472
57,8662981855.131903,3311329027.881812,1060837815.9998441
58,8712931133.921364,3387925940.486445,1103118967.6665888
59,8761242880.573994,3465292664.860887,1146833243.768562
60,8807970779.778826,3543436937.7420454,1192029220.2211757
61,8853166756.23144,3622366573.622332,1238757119.426008
62,8896881032.333412,3702089465.531107,1287068866.078638
63,8939162184.000156,3782613585.8239994,1337018144.8680985
64,8980057194.639153,3863946986.9801393,1388660460.1320484
65,9019611507.358574,3946097802.407423,1442053197.5339737
66,9057869075.464298,4029074247.2558513,1497255687.8309386
67,9094872411.301441,4112884619.2390566,1554329272.8027503
68,9130662633.49467,4197537299.4640794,1613337373.4158092
69,9165279512.639788,4283040753.2694864,1674345560.297367
70,9198761515.497385,4369403531.071911,1737421626.598533
71,9231145847.737638,4456634269.221103,1802635663.3269663
72,9262468495.283772,4544741690.863569,1870060137.2329884
73,9292764264.300112,4633734606.8148985,1939769971.335649
74,9322066819.869202,4723621916.440844,2011842628.1782308
75,9350408723.400892,4814412608.547279,2086358195.9057167
76,9377821468.815054,4906115762.279069,2163399477.2598553
77,9404335517.538044,4998740548.028011,2243052081.590722
78,9429980332.351885,5092296228.349863,2325404519.987036
79,9454784410.13371,5186792158.890625,2410548303.6309123
80,9478775313.5219,5282237789.322094,2498578045.4863734
81,9501979701.544067,5378642664.286851,2589591565.4345956
82,9524423359.240936,5476016424.352736,2683689998.9727354
83,9546131226.319057,5574368806.976894,2780977909.597097
84,9567127424.864138,5673709647.479552,2881563404.9955707
85,9587435286.145857,5774048880.027541,2985558257.178394
86,9607077376.54389,5875396538.627737,3093078026.6807814
87,9626075522.623993,5977762758.130456,3204242190.975407
88,9644450835.391975,6081157775.24295,3319174277.2374396
89,9662223733.752562,6185591929.553093,3438001999.609675
90,9679413967.19915,6291075664.56335,3560857401.1202774
91,9696040637.759737,6397619528.735119,3687877000.4108367
92,9712122221.223345,6505234176.543611,3819201943.4378
93,9727676587.670591,6613930369.54328,3954978160.315825
94,9742721021.331165,6723718977.444008,4095356527.477373
95,9757272239.790306,6834610979.198075,4240493035.3287134
96,9771346412.565619,6946617464.098075,4390548961.588641
97,9784959179.074865,7059749632.885823,4545691050.502531
98,9798125666.014713,7174018798.872486,4706091698.13089
99,9810860504.169718,7289436389.0698805,4871929143.918262
100,9823177844.67027,7406013945.333213,5043387668.755399
101,9835091374.717527,7523763125.51526,5220657799.754763
102,9846614332.792807,7642695704.632153,5403936521.966913
103,9857759523.368397,7762823576.040925,5593427497.273067
104,9868539331.13605,7884158752.628822,5789341290.6970215
105,9878965734.769024,8006713368.014612,5991895604.387956
106,9889050320.23296,8130499677.761968,6201315519.534112
107,9898804293.660366,8255530060.605015,6417833746.476146
108,9908238493.803026,8381817019.686233,6641690883.298139
