,t_acc=3Gyr,t_acc=10Gyr,t_acc=25Gyr
0,0.0,0.0,0.0
1,3339556.054543107,1047176.4792520446,63239.33473937796
2,6569628.43895936,2090172.6188401927,128622.17390827023
3,9693806.454889076,3129005.1067249463,196221.17183263172
4,12715561.73266821,4163690.5642482312,266111.44546504325
5,15638252.089052668,5194245.5463994965,338370.6578557198
6,18465125.25847122,6220686.542080386,413079.10445278045
7,21199322.50195343,7243029.974368765,490319.80232767103
8,23843882.097742945,8261292.20078133,570178.5824248987
9,26401742.717474747,9275489.51353545,652744.1849385774
10,28875746.691668227,10285638.13980979,738108.3579217737
11,31268643.168164637,11291754.24200386,826365.9592382283
12,33583091.16701863,12293853.917996801,917615.0619697393
13,35821662.53523856,13291953.201404804,1011957.063396347
14,37986844.80465891,14286068.061837658,1109496.7976704075
15,40081043.95612044,15276214.40515439,1210342.6523097707
16,42106587.09302978,16262408.0737176,1314606.6886395088
17,44065725.02726935,17244664.846647,1422404.7663160267
18,45960634.7803309,18223000.440071937,1533856.672071935
19,47793422.00245241,19197430.50738277,1649086.2528247447
20,49566123.31244603,20167970.63948137,1768221.5532972913
21,51280708.560817406,21134636.36503054,1891394.9583028299
22,52939083.01869114,22097443.150702517,2018743.3398528837
23,54543089.49497472,23056406.401426427,2150408.2092513475
24,56094510.38411362,24011541.460634723,2286535.8743438213
25,57595069.64671286,24962863.610508725,2427277.6020969427
26,59046434.72522627,25910388.072223134,2572789.786688352
27,60450218.39684176,26854130.006189536,2723234.1232940964
28,61807980.56562201,27794104.51229905,2878777.7877665665
29,63121229.99589164,28730326.630163793,3039593.6224026484
30,64391425.988797225,29662811.33935761,3205860.3280084985
31,65619980.003903255,30591573.55965576,3377762.662474389
32,66808257.22762562,31516628.151273604,3555491.6460802485
33,67957578.09024595,32437989.915104315,3739244.7737600817
34,69069219.73319219,33355673.592955764,3929226.234561097
35,70144417.42821607,34269693.86778637,4125647.1385414363
36,71184365.95004429,35180065.36394008,4328725.751358627
37,72190220.90402904,36086802.64738021,4538687.736809438
38,73163100.01027267,36989920.225922644,4755766.40759064
39,74104084.34565404,37889432.54946789,4980202.984559344
40,75014219.54513627,38785354.010232344,5212246.864781001
41,75894516.96369088,39677698.94297848,5452155.898662904
42,76745954.80012964,40566481.62524426,5700196.676481163
43,77569479.18409277,41451716.27757156,5956644.824619567
44,78366005.22740145,42333417.06373371,6221785.311849468
45,79136418.04094283,43211598.090962075,6495912.765991072
46,79881573.7182177,44086273.41017183,6779331.801307994
47,80602300.2866435,44957457.01618678,7072357.356998888
48,81299398.62767012,45825162.84796317,7375315.047162308
49,81973643.36673033,46689404.78881282,7688541.522623622
50,82625783.73401468,47550196.66662523,8012384.845026154
51,83256544.39702633,48407552.25408879,8347204.873602136
52,83866626.26584192,49261485.26891126,8693373.665053315
53,84456707.27197249,50112009.374038994,9051275.886985593
54,85027443.12169062,50959138.17787588,9421309.245357024
55,85579468.02466026,51802885.234500825,9803884.926414263
56,86113395.39867951,52643264.04388477,10199428.053608472
57,86629818.55131902,53480288.05210654,10608378.159998441
58,87129311.33921362,54313970.65156818,11031189.676665887
59,87612428.80573992,55144325.18120904,11468332.437685622
60,88079707.79778823,55971364.92671928,11920292.202211756
61,88531667.56231439,56795103.12075255,12387571.19426008
62,88968810.32333411,57615552.943137445,12870688.660786381
63,89391621.84000157,58432727.52108867,13370181.448680984
64,89800571.94639152,59246639.92941687,13886604.601320483
65,90196115.07358573,60057303.190738,14420531.975339737
66,90578690.75464298,60864730.275681496,14972556.878309386
67,90948724.1130144,61668934.10309794,15543292.728027504
68,91306626.33494669,62469927.54026571,16133373.734158091
69,91652795.12639786,63267723.40309696,16743455.602973672
70,91987615.15497383,64062334.45634243,17374216.26598533
71,92311458.47737637,64853773.41379596,18026356.63326966
72,92624684.95283769,65642052.9384978,18700601.372329883
73,92927642.64300111,66427185.64293707,19397699.713356487
74,93220668.198692,67209184.08925386,20118426.281782307
75,93504087.23400892,67988060.78943996,20863581.959057163
76,93778214.68815053,68763828.20553923,21633994.772598553
77,94043355.17538042,69536498.74984682,22430520.81590722
78,94299803.32351883,70306084.78510794,23254045.19987036
79,94547844.10133709,71072598.62471561,24105483.036309123
80,94787753.135219,71836052.53290756,24985780.45486373
81,95019797.01544066,72596458.72496268,25895915.654345952
82,95244233.59240936,73353829.3673962,26836899.98972735
83,95461312.26319057,74108176.57815455,27809779.09597097
84,95671274.24864137,74859512.42680927,28815634.049955703
85,95874352.86145857,75607848.93474989,29855582.571783938
86,96070773.7654389,76353198.0753765,30930780.266807813
87,96260755.22623992,77095571.77429132,32042421.909754068
88,96444508.35391974,77834981.90948933,33191742.77237439
89,96622237.3375256,78571440.31154847,34380019.996096745
90,96794139.6719915,79304958.76381887,35608574.01120277
91,96960406.37759735,80035549.00261144,36878770.00410836
92,97121222.21223344,80763222.71738558,38192019.434378
93,97276765.8767059,81487991.55093624,39549781.60315825
94,97427210.21331164,82209867.09958021,40953565.27477373
95,97572722.39790305,82928860.91334169,42404930.35328713
96,97713464.12565617,83644984.49613702,43905489.61588641
97,97849591.79074864,84358249.30595882,45456910.505025305
98,97981256.66014712,85068666.75505927,47060916.98130889
99,98108605.04169717,85776248.21013269,48719291.43918261
100,98231778.4467027,86481004.99249743,50433876.68755398
101,98350913.74717526,87182948.37827714,52206577.99754762
102,98466143.32792807,87882089.59858082,54039365.219669126
103,98577595.23368397,88578439.83968307,55934274.972730674
104,98685393.31136048,89272010.24320248,57893412.90697022
105,98789657.34769022,89962811.90628035,59918956.04387955
106,98890503.20232959,90650855.88175803,62013155.19534112
107,98988042.93660365,91336153.1783538,64178337.46476146
108,99082384.93803026,92018714.76083906,66416908.83298138
109,99173634.04076177,92698551.5502136,68731356.83183537
110,99261891.64207822,93375674.42388064,71124253.30833176
111,99347255.81506142,94050094.2158206,73598257.2825253
112,99429821.41757509,94721821.7167645,76156117.9022571
113,99509680.19767232,95390867.67436665,78800677.4980466
114,99586920.89554723,96057242.79337674,81534874.74152881
115,99661629.34214427,96720957.73581083,84361747.91094734
116,99733888.55453494,97382023.1211222,87284438.26733184
117,99803778.82816736,98040449.52637103,90306193.54511096
118,99871377.82609172,98696247.48639394,93430371.56104065
119,99936760.66526061,99349427.49397226,96660443.9454569
120,99999999.99999999,100000000.00000001,100000000.0
