,t_acc=3Gyr,t_acc=10Gyr,t_acc=25Gyr
0,0.0,0.0,0.0
1,309576846.256146,97073259.62666453,5862286.330340338
2,609004556.2915328,193759001.76648587,11923275.521296652
3,898615858.3682175,290058773.3934025,18189702.628884964
4,1178732572.618343,385974115.30581105,24668530.994609512
5,1449665968.6551824,481506562.1512334,31366959.98322523
6,1711717111.4602823,576657642.4508518,38292432.98277275
7,1965177195.9310832,671428878.6239845,45452645.67577511
8,2210327870.460771,765821787.0124292,52855554.59078812
9,2447441549.9099092,859837877.904736,60509385.943806134
10,2676781718.317645,953478655.5603675,68422644.77934843
11,2898603221.688862,1046745618.2337579,76604124.42138377
12,3113152551.182627,1139640258.1983035,85062916.24459484
13,3320668117.016614,1232164061.7702255,93808419.77684139
14,3521380513.3918815,1324318509.332351,102850353.1440468
15,3715512774.732365,1416105075.357812,112198763.86911575
16,3903280623.5238614,1507525228.4336214,121864040.03688249
17,4084892710.0278687,1598580431.2841773,131856921.8374957
18,4260550844.1366744,1689272140.7946687,142188513.50106838
19,4430450219.627339,1779601808.0343828,152870295.63685384
20,4594779631.063746,1869570878.2799232,163914137.99065894
21,4753721683.587774,1959180791.038331,175332312.63467234
22,4907452995.832668,2048432980.0701234,187137507.60436237
23,5056144396.184156,2137328873.4122298,199342840.99759993
24,5199961112.607332,2225869893.400839,211961875.55167228
25,5339062956.250283,2314057456.694159,225008633.7143866
26,5473604499.028475,2401892974.295085,238497613.22601026
27,5603735245.387231,2489377851.57377,252443803.22936276
28,5729599798.433161,2576513488.290122,266862700.92596078
29,5851338020.619155,2663301278.6161833,281770328.7967255
30,5969085189.161503,2749742611.1584506,297183252.40638787
31,6082972146.361832,2835838868.9800887,313118598.8113759
32,6193125445.0008955,2921591429.6230636,329594075.5916391
33,6299667488.965799,3007001665.1301703,346627990.52755964
34,6402716669.266916,3092070942.0669994,364239271.94381374
35,6502387495.595631,3176800621.543797,382447489.7427912
36,6598790723.569106,3261192059.237246,401272877.1509448
37,6692033477.803493,3345246605.412146,420736353.202235
38,6782219370.952276,3428965604.943029,440859545.98365235
39,6869448618.84213,3512350397.3356733,461664816.6686513
40,6953818151.834132,3595402316.748538,483175284.36519885
41,7035421722.534145,3678122692.014105,505414851.80605125
42,7114350009.972018,3760512846.660143,528408231.9098039
43,7190690720.3654,3842574098.9308834,552180975.242234
44,7264528684.580115,3924307761.8081155,576759498.4084458
45,7335945952.395401,4005715143.032184,602171113.4073725
46,7405021883.6787815,4086797545.1229286,628444057.9812511
47,7471833236.571854,4167556265.4005146,655607526.993797
48,7536454252.78502,4247992596.006186,683691704.8719461
49,7598956740.095902,4328107823.922949,712727799.1472099
50,7659410152.143161,4407903230.99616,742748075.1339246
51,7717881665.6043415,4487380093.954031,773785891.7829181
52,7774436254.843546,4566539684.428074,805875738.7504425
53,7829136764.111851,4645383268.973415,839053274.7235646
54,7882043977.38072,4723912109.089094,873355367.0445962
55,7933216685.886006,4802127461.238227,908820132.6786022
56,7982711753.457592,4880030576.868118,945486980.5695055
57,8030584179.707273,4957622702.430276,983396655.4318556
58,8076887161.145103,5034905079.400371,1022591283.026928
59,8121672150.292091,5111878944.298079,1063114416.9734572
60,8164988912.85497,5188545528.706878,1105011087.14503
61,8206885583.026544,5264906059.293761,1148327849.7079096
62,8247408716.973072,5340961757.828841,1193112838.8548977
63,8286603344.568145,5416713841.20492,1239415820.2927275
64,8324513019.430494,5492163521.456944,1287288246.542409
65,8361179867.321399,5567312005.781413,1336783314.113994
66,8396644632.955404,5642160496.555675,1387956022.6192803
67,8430946725.276436,5716710191.35718,1440863235.8881497
68,8464124261.249558,5790962282.982632,1495563745.1564553
69,8496214108.217083,5864917959.467089,1552118334.3956597
70,8527251924.8660755,5938578404.102943,1610589847.8568401
71,8557272200.852791,6011944795.458886,1671043259.9040978
72,8586308295.128055,6085018307.398746,1733545747.2149804
73,8614392473.006203,6157800109.100267,1798166763.4281468
74,8641555942.01875,6230291365.0738325,1864978116.3212202
75,8667828886.592627,6302493235.181085,1934054047.6045995
76,8693240501.591555,6374406874.653486,2005471315.419886
77,8717819024.757767,6446033434.1108,2079309279.6346
78,8741591768.090197,6517374059.579507,2155649990.0279827
79,8764585148.193949,6588429892.511138,2234578277.465856
80,8786824715.634802,6659202069.800531,2316181848.1658683
81,8808335183.331348,6729691723.80404,2400551381.1578703
82,8829140454.016348,6799899982.357628,2487780629.0477257
83,8849263646.797766,6869827968.794928,2577966522.1965094
84,8868727122.849056,6939476801.965219,2671209276.4308944
85,8887552510.25721,7008847596.251314,2767612504.4043717
86,8905760728.056187,7077941461.587401,2867283330.7330847
87,8923372009.47244,7146759503.476806,2970332511.0342026
88,8940405924.408361,7215302823.009661,3076874554.999107
89,8956881401.188623,7283572516.880544,3187027853.638169
90,8972816747.593613,7351569677.406011,3300914810.838497
91,8988229671.203276,7419295392.542081,3418661979.380846
92,9003137299.07404,7486750745.901644,3540400201.566841
93,9017556196.770638,7553936816.771789,3666264754.61277
94,9031502386.773989,7620854680.131085,3796395500.9715257
95,9044991366.285614,7687505406.666775,3930937043.7497177
96,9058038124.448328,7753890062.791903,4070038887.392671
97,9070657159.0024,7820009710.662383,4213855603.815847
98,9082862492.395638,7885865408.1939945,4362547004.1673355
99,9094667687.365328,7951458209.0793,4516278316.412229
100,9106085862.00934,8016789162.804512,4675220368.936255
101,9117129704.363148,8081859314.66629,4839549780.372665
102,9127811486.498932,8146669705.788443,5009449155.863329
103,9138143078.162504,8211221373.13862,5185107289.972135
104,9148135959.963118,8275515349.544869,5366719376.47614
105,9157801236.130884,8339552663.71219,5554487225.267635
106,9167149646.855953,8403334340.23897,5748619486.608123
107,9176191580.22316,8466861399.633398,5949331882.983388
108,9184937083.755405,8530134858.329782,6156847448.817375
109,9193395875.578617,8593155728.704802,6371396778.31114
110,9201577355.220652,8655925019.093735,6593218281.682355
111,9209490614.056194,8718443733.80657,6822558450.090096
112,9217144445.409212,8780712873.144068,7059672129.539234
113,9224547354.324224,8842733433.413788,7304822804.068922
114,9231707567.017227,8904506406.946024,7558282888.5397215
115,9238633040.016775,8966032782.109665,7820334031.34482
116,9245331469.00539,9027313543.328028,8091267427.381662
117,9251810297.371115,9088349671.094595,8371384141.631787
118,9258076724.478703,9149142141.988718,8660995443.70847
119,9264137713.669659,9209691928.691229,8960423153.743856
120,9270000000.0,9270000000.000002,9270000000.000002
